record_id,age_high,age_low,category,created,created_by,directionality,format,frontend_display_specific,gender,id,id_general,label,last_modified,last_modified_by,menopausal_status,metric_name,name_backend,operator,range_high_backend,range_high_frontend,range_low_backend,range_low_frontend,range_name,range_name_backend,range_score,units
rec3vvqKLJ6eIT80b,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>24.0,Female,optimal_grip_strength_female_40s,gripstrength_female_40s,"Nutrition, Movement",2025-09-24T18:39:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,24,24.0,Optimal,optimal,10,recTze2xtGoOl8vZS
rec5lkzakuxMnFn4b,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,18.0-24.0,Female,moderate_grip_strength_female_40s,gripstrength_female_40s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,23.99,24.0,18,18.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
rec6vKtZFkreHRhPO,49.99,40,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<18.0,Female,low_grip_strength_female_40s,gripstrength_female_40s,"Nutrition, Movement",2025-09-24T18:39:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,17.99,18.0,0,,Low,low,0,recTze2xtGoOl8vZS
recHljQRuuElKzvFE,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>22.0,Female,optimal_grip_strength_female_50s,gripstrength_female_50s,"Nutrition, Movement",2025-09-24T18:39:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,22,22.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recTytW7JLzX19RXD,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,16.0-22.0,Female,moderate_grip_strength_female_50s,gripstrength_female_50s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,21.99,22.0,16,16.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recgQi9qWLWfrTTSc,59.99,50,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<16.0,Female,low_grip_strength_female_50s,gripstrength_female_50s,"Nutrition, Movement",2025-09-24T18:39:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,15.99,16.0,0,,Low,low,0,recTze2xtGoOl8vZS
recn5JHjK6eNrIoqx,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>20.0,Female,optimal_grip_strength_female_60s,gripstrength_female_60s,"Nutrition, Movement",2025-09-24T18:39:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,20,20.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recnsrYHPMB2JQNUw,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,14.0-20.0,Female,moderate_grip_strength_female_60s,gripstrength_female_60s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,19.99,20.0,14,14.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recpUxEHYTMpZrMHp,69.99,60,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<14.0,Female,low_grip_strength_female_60s,gripstrength_female_60s,"Nutrition, Movement",2025-09-24T18:39:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,13.99,14.0,0,,Low,low,0,recTze2xtGoOl8vZS
recjfHIYgGU5Jla7r,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>18.0,Female,optimal_grip_strength_female_70s,gripstrength_female_70s,"Nutrition, Movement",2025-09-24T18:39:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,18,18.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recjvUQX2kqqZ3j91,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,12.0-18.0,Female,moderate_grip_strength_female_70s,gripstrength_female_70s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,17.99,18.0,12,12.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
rec0tVDPcSfQ0XcxR,79.99,70,recUXbxRWHq0iYQsr,2025-06-10T01:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<12.0,Female,low_grip_strength_female_70s,gripstrength_female_70s,"Nutrition, Movement",2025-09-24T18:39:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,11.99,12.0,0,,Low,low,0,recTze2xtGoOl8vZS
recEq33pbsQysosPo,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>17.0,Female,optimal_grip_strength_female_80s,gripstrength_female_80s,"Nutrition, Movement",2025-09-24T18:39:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,17,17.0,Optimal,optimal,10,recTze2xtGoOl8vZS
reciUat2UKXpSmvo1,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,13.0-17.0,Female,moderate_grip_strength_female_80s,gripstrength_female_80s,"Nutrition, Movement",2025-09-24T18:42:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,16.99,17.0,13,13.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
rec6ayIpDTS4dJLQb,89.99,80,recUXbxRWHq0iYQsr,2025-06-20T18:38:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<13.0,Female,low_grip_strength_female_80s,gripstrength_female_80s,"Nutrition, Movement",2025-09-24T18:39:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,12.99,13.0,0,,Low,low,0,recTze2xtGoOl8vZS
recPy8lQq65AMFLRo,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>14.0,Female,optimal_grip_strength_female_90s,gripstrength_female_90s,"Nutrition, Movement",2025-09-24T18:39:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,>,200,,14,14.0,Optimal,optimal,10,recTze2xtGoOl8vZS
recYC4VahE3BXZlIT,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,11.0-14.0,Female,moderate_grip_strength_female_90s,gripstrength_female_90s,"Nutrition, Movement",2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<>,13.99,14.0,11,11.0,Moderate,moderate,linear:7-0,recTze2xtGoOl8vZS
recPMwHnur2DqRBnW,99.99,90,recUXbxRWHq0iYQsr,2025-06-20T18:38:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<11.0,Female,low_grip_strength_female_90s,gripstrength_female_90s,"Nutrition, Movement",2025-09-24T18:39:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHOTAk6Lpmb9uUz,grip_strength,<,10.99,11.0,0,,Low,low,0,recTze2xtGoOl8vZS
recGT9fshPce7Df0m,150,0,recUXbxRWHq0iYQsr,2025-06-24T00:55:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,Integer,<20,All,critically_low_hrv,hrv,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recqea20SA5Y5BaIw,hrv,<,19.99,20,0,,Critically Low,critically_low,0,recQN6xgoi4432cV4
rec5hpYhKCOfmmWeK,150,0,recUXbxRWHq0iYQsr,2025-06-24T00:55:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,Integer, 20 - 39 ,All,low_hrv,hrv,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recqea20SA5Y5BaIw,hrv,<>,39.99, 39 ,20, 20 ,Low,low,linear:0-3.5,recQN6xgoi4432cV4
rechkJrzpxTZtOiPx,150,0,recUXbxRWHq0iYQsr,2025-06-24T00:55:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,Integer, 40 -60,All,moderate_hrv,hrv,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recqea20SA5Y5BaIw,hrv,<>,59.99,60,40, 40 ,Moderate,moderate,linear:3.5-7,recQN6xgoi4432cV4
recU8BFhOGcRPNj6D,150,0,recUXbxRWHq0iYQsr,2025-06-24T00:55:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,Integer,>60,All,optimal_hrv,hrv,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recqea20SA5Y5BaIw,hrv,>,180,,60,60,Optimal,optimal,10,recQN6xgoi4432cV4
reclgB4ut0XZdLBhG,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,<,All,critically_low_rem_sleep,rem_sleep,Sleep,2025-09-24T18:42:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,<,59.99,,0,60,Critically Low,critically_low,0,reccQ8CBI7yU37g1V
recknwXhyabWaXauZ,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,60.0-89,All,low_rem_sleep,rem_sleep,Sleep,2025-09-24T18:48:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,<>,89.99,89,60,60.0,Low,low,linear:0-3.5,reccQ8CBI7yU37g1V
recqKG0u1NKU3XJap,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,90.0-119,All,moderate_rem_sleep,rem_sleep,Sleep,2025-09-24T18:48:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,<>,119.99,119,90,90.0,Moderate,moderate,linear:3.5-7,reccQ8CBI7yU37g1V
rec4lpNqGCPvylpsr,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,120.0-149,All,optimal_rem_sleep,rem_sleep,Sleep,2025-09-24T18:48:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,<>,149.99,149,120,120.0,Optimal,optimal,10,reccQ8CBI7yU37g1V
reciQO35XERyZH35u,150,0,recEqL5L6dmm3aPmV,2025-06-24T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,150.0-179,All,high_rem_sleep,rem_sleep,Sleep,2025-09-24T18:48:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,<>,179.99,179,150,150.0,High,high,linear:7-0,reccQ8CBI7yU37g1V
rectQHJhoEB78uetv,150,0,recEqL5L6dmm3aPmV,2025-06-24T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,>180.0,All,critically_high_rem_sleep,rem_sleep,Sleep,2025-09-24T18:47:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8o1wlo0olBMl8A,rem_sleep,>,540,,180,180.0,Critically High,critically_high,0,reccQ8CBI7yU37g1V
recRAOKXFVr7r4lDD,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,<40,All,critically_low_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,<,39.99,40,0,,Critically Low,critically_low,0,reccQ8CBI7yU37g1V
rec3LJmDAPP1HcnOp,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,40.0-59,All,low_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,<>,59.99,59,40,40.0,Low,low,linear:0-3.5,reccQ8CBI7yU37g1V
recLPW1WCmtf0Fhi4,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,60.0-89,All,moderate_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,<>,89.99,89,60,60.0,Moderate,moderate,linear:3.5-7,reccQ8CBI7yU37g1V
recqdNUddDuFPU2NI,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,90.0-119,All,optimal_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,<>,119.99,119,90,90.0,Optimal,optimal,10,reccQ8CBI7yU37g1V
recCzJsCAZteQkY0S,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,120.0-149,All,high_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,<>,149.99,149,120,120.0,High,high,linear:7-0,reccQ8CBI7yU37g1V
recONfj5xlBUGzhbd,150,0,recEqL5L6dmm3aPmV,2025-06-24T00:55:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,>150.0,All,critically_high_deep_sleep,deep_sleep,Sleep,2025-09-24T18:48:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXiq3Os05QJJki4,deep_sleep,>,450,,150,150.0,Critically High,critically_high,0,reccQ8CBI7yU37g1V
recT3XnlYXpgkqiJB,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:17:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,"<2,000",All,critically_low_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<,1999,"2,000",0,,Critically Low,critically_low,0,recrG6e9x5tzQHXJc
rechSdi11MsmzwR5M,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:14:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer," 2,000 - 3,999 ",All,low_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<>,3999," 3,999 ",2000," 2,000 ",Low,low,linear:0-3.5,recrG6e9x5tzQHXJc
recp3TveHLQiElWvG,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:15:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer," 4,000 - 6,999 ",All,moderate_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<>,6999," 6,999 ",4000," 4,000 ",Moderate,moderate,linear:3.5-5.25,recrG6e9x5tzQHXJc
recAAkYoEzJ2eZz8b,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:15:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer," 7,000 - 9,999 ",All,in-range_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<>,9999," 9,999 ",7000," 7,000 ",In-Range,in-range,linear:5.25-10,recrG6e9x5tzQHXJc
reci9Vhhu7AZXxi6O,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:15:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer," 10,000 - 14,999 ",All,optimal_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<>,14999," 14,999 ",10000," 10,000 ",Optimal,optimal,10,recrG6e9x5tzQHXJc
recNX8hKGZOh19LSP,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:15:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer," 15,000 -20,000",All,high_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,<>,19999,"20,000",15000," 15,000 ",High,high,linear:10-7,recrG6e9x5tzQHXJc
recPoHAfOTrxkMotb,150,0,"recUXbxRWHq0iYQsr, recaW2jvtHhtuCC7d, rec0fBfoq1I1OVqtr",2025-07-25T18:22:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,Integer,">20,000",All,excessive_steps/day,steps_per_day,Movement,2025-09-24T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJtLXdXFGC13wyd,steps/day,>,60000,,20000,"20,000",Excessive,excessive,linear:7-0,recrG6e9x5tzQHXJc
recXti56P55jCxBbY,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,3.0-5.0,All,critically_low_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,4.99,5.0,0,3.0,Critically Low,critically_low,0,recQCeZTiC8j0miNE
recCYInrKxWaK8lm0,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,5.0-6.0,All,low_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,5.99,6.0,5,5.0,Low,low,linear:0-3.5,recQCeZTiC8j0miNE
