record_id,ID,calculated_metrics_vfinal,cognitive_health_weight,conditional_note,connection_purpose_weight,core_care_weight,created,created_by,dependent_on_not_selected,dependent_on_selected,from_field_include_responses_not_selected_from,from_field_include_responses_selected_from,group_id,healthful_nutrition_weight,implementation_issue_detail,implrmentation_issue,include_responses_not_selected_from,include_responses_selected_from,last_modified,last_modified_by,movement_exercise_weight,pillar,pre_fill,question,response,restorative_sleep_weight,score,screening_compliance_matrix,section,section_number,section_question_order,show_if_not_selected,show_if_selected,stress_management_weight,survey_response_options,total_weight_pillar_agnostic,type
rec0qPVrC24aXdNBE,2.65,receP0uJG8ReWogvl,,,,,2025-09-17T21:36:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,vegetable-consumption,recEjiAD2JY78ffJ7,,,,,2025-10-07T17:53:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How many total servings of vegetables do you consume daily?
","0, 1-2, 3-4, 5 or more",,"2, 4, 7, 10",,Nutrition and Diet,2,25,,,,"recLJlnKRQA6FhDTn, recZ5B87gSyQEKGcg, recJjYUHbGi76VyiI, recRnt4AkPv6ZJK0i",6,single-select
recGQoPwHjVrEixcK,2.66,,,,,,2025-09-17T21:48:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recLJlnKRQA6FhDTn, recZ5B87gSyQEKGcg",,,vegetable-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your daily vegetable consumption in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,26,,"0, 1-2",,"recxLdbmgjMN8Exbp, recnOzu8wJJ9Q3FVi, rec67ktQ85HudCHOT, recc7SYnb3pEllKV0, recJCmKVPq207kyG8",0,single-select
rec7TtBEMJX8jXWpl,2.21,recbhvuUmr944Cq4w,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,whole-grain-consumption,recbuvg3Haiqchgrb,,,,,2025-10-07T17:53:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How often do you consume whole grains (e.g., oats, barley, brown rice, whole wheat)?
","Rarely or never, Once a week, Several times a week, Daily",,"2, 4, 7, 10",,Nutrition and Diet,2,27,,,,"reczwhtAN19xuJZyd, recUVW755ICwqHbwT, recp2FKGG7ogMeZQi, recnqgjRMmQjIH8v1",4,single-select
recYE7UAFNk3TWpma,2.22,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"reczwhtAN19xuJZyd, recUVW755ICwqHbwT",,,whole-grain-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your intake of whole grains in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,28,,"Rarely or never, Once a week",,"recmeoEm3tN6cdOzN, recAkPCTl7xDfQHGL, recen62sZj05VKLA9, recLb1eBfAVyfujhg, reckI7eqjyijoIgB0",0,single-select
recQn4yhFGXABX037,2.23,reclpXrHPKzZjgU7G,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,legume-consumption,recEjiAD2JY78ffJ7,,,,,2025-10-07T17:53:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How often do you consume legumes (e.g., lentils, chickpeas, black beans)?
","Rarely or never, Once a week, Several times a week, Daily",,"2, 4, 7, 10",,Nutrition and Diet,2,29,,,,"reca1ExJyohiQNYI9, recT3iT0nZLQFmdtM, recEf90LFyiA27pif, reclgiezpP2fer6WW",6,single-select
recKWT2iCgJCmzR2r,2.24,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"reca1ExJyohiQNYI9, recT3iT0nZLQFmdtM",,,legume-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your legume consumption in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,30,,"Rarely or never, Once a week",,"recHoMQkbiqSmKnFg, recIYpwQHl5kOEEHO, recHYnkRv8ZkCAq3t, recsm9hthrqkkF8Ow, recMK4adX8nlfhHps",0,single-select
rec5Za4ACS5koKKAA,2.25,rec8wtpvsB3lzCkgQ,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,seed-consumption,recbuvg3Haiqchgrb,,,,,2025-10-07T17:53:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How often do you consume seeds such as flaxseed, chia, or hemp?
","Rarely or never, Once a week, Several times a week, Daily",,"2, 4, 7, 10",,Nutrition and Diet,2,31,,,,"recVsEJCEYyDwYY4D, recW3hsvpMYg4ipVo, rec91jtgGo51AIqbG, recNu4HgtMhmm4xKD",4,single-select
rec7MKREmvkQak6tv,2.26,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recVsEJCEYyDwYY4D, recW3hsvpMYg4ipVo",,,seed-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your intake of seeds (e.g., flax, chia) in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,32,,"Rarely or never, Once a week",,"recpPL3jeybx0bzQH, recfLlrBWcpwtkuf5, recF7mCaJZw52DGaT, reck37XWIaiENwSDN, recr04aZZm8jv7yBo",0,single-select
recVgJPCjl6bFrxTF,2.27,recE3KUr5KLsnjvl8,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,healthy_fat_consumption,recaGPj5KkdevNbIn,,,,,2025-10-07T17:59:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How often do you consume healthy fats such as olive oil, avocados, nuts, etc.?
","Rarely or never, Once a week, Several times a week, Daily",,"2, 4, 7, 10",,Nutrition and Diet,2,33,,,,"recoiaqLJ2t64B5p7, recofi57cKfT79wpJ, rec4iWRRXufk6kh2s, recdpYf1r6xlj3I5X",3,single-select
reckWVAxbFZqNUBH5,2.28,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recoiaqLJ2t64B5p7, recofi57cKfT79wpJ",,,healthy_fat_consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your intake of healthy fats (olive oil, avocados, nuts, fatty fish, etc.) in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,34,,"Rarely or never, Once a week",,"rec6RImbrkgjopt6O, rec5cfrmjycGaNpUL, recixrMSyMaH6wOxK, recYU9jxwiSiVqCGW, recAYe4xdAzEq19h6",0,single-select
rec03yyLVOhKfTU0h,2.29,recTH7DLHsLEv8CHC,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,water-consumption,rec8upzby6AMpc8So,,,,,2025-10-07T17:59:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How much water do you drink daily?
","Less than 1 liter (34 oz), 1-2 liters (34-68 oz), More than 2 liters (68 oz)",,"2, 5, 10",,Nutrition and Diet,2,35,,,,"recA3ZKHnwRrGM4LR, recooBdIgnskYQB18, reckgXBrgZDODeYqK",7,single-select
rec8OuYKeTwot8Bnz,2.30,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recA3ZKHnwRrGM4LR, recooBdIgnskYQB18",,,water-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider increasing your daily water intake in the future in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,36,,"Less than 1 liter (34 oz), 1-2 liters (34-68 oz)",,"recXQnjNR4micJIjo, recVXFeRScmEcrNRl, rec7Y4zdoCczHR6S1, rectXiKkaSomoSabE, recWO3x1lcnpPzDEr",0,single-select
recWPv6mU44m5CIaU,2.31,rec5IeICLAinb5el7,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,caffeine-consumption,rec8iWXMP6hefaBfP,,,,,2025-10-07T17:59:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recgGEypX3ghJay5R, rec6QXhDyyqwyuLdd, reclbVFCBWmPyvvhP, recIdXMUiA9tWGVL8",,"How much caffeine do you typically consume per day?
","None, <100 mg (e.g., 1 small coffee or tea), 100–200 mg (1–2 cups of coffee), 201–400 mg (3–4 cups or energy drink), >400 mg (5+ cups, strong pre-workouts, etc.)",,"2, 10, 10, 7, 2",,Nutrition and Diet,2,37,,,,"recG19VyyASfvrIN1, recjzU0ZGjyGvjsJM, recvwuhSzIbN9dbNf, recrnnIDWVplF6vIE, recIgXRuGQFxUWg8A",2,single-select
recugsHSGpOSnPUl6,2.32,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recIgXRuGQFxUWg8A,,,caffeine-consumption,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recgGEypX3ghJay5R, rec6QXhDyyqwyuLdd, reclbVFCBWmPyvvhP, recIdXMUiA9tWGVL8",,"Would you be open to adjusting your caffeine intake in the future in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,38,,">400 mg (5+ cups, strong pre-workouts, etc.)",,"recTlFk2iNWdQMhMZ, recg4etA0tJAAZCpJ, recEgJEbMQfFnu8d4, recSsKD4km6Je0ldW, rec2uTZWeGv0sLaz9",0,single-select
recZMkfFgsK7AeyJv,2.33,recyZW0w8vSxqW6xb,recB0pYWtYJI6JZ7I,,,,2025-06-19T20:00:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,caffeine-consumption,recaGPj5KkdevNbIn,,,,,2025-10-07T17:59:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recgGEypX3ghJay5R, rec6QXhDyyqwyuLdd, reclbVFCBWmPyvvhP, recIdXMUiA9tWGVL8",,"What are your primary sources of caffeine (select all that apply)?
","Coffee, Tea, Energy Drinks, Soda, Pre-Workout Supplements, Chocolate, Other",,"10, 10, 2, 2, 2, 2, 2",,Nutrition and Diet,2,39,,,,"reckJleIXs86XcNRS, recUtgf7vfx3tSwKX, recHt6ZTe1zakX57d, recWUDpmKDMJyeJJO, recDLrAAhwZEvVPxX, recCFIDP6UE4tTYYj, recU9RMovpg3U4e6H",5,multi-select  
reco4YYRUThFO2AmT,2.34,recEs3iBq3EP4d3yM,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,caffeine-consumption,,,,,,2025-10-07T18:00:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recgGEypX3ghJay5R, rec6QXhDyyqwyuLdd, reclbVFCBWmPyvvhP, recIdXMUiA9tWGVL8",,"What time do you typically consume your last caffeinated beverage?
","Before 12:00 PM, 12:00–2:00 PM, 2:00–4:00 PM, 4:00–6:00 PM, After 6:00 PM",reclh0GVDSjBIwN3h,"10, 10, 7, 4, 2",,Nutrition and Diet,2,40,,,,"recT0579K8JQpUm4d, rec99YfTbRhZeZgYa, rec79pqGYDktsA77G, recnHy3vFpfXyEdaN, rec2xAeQdtJars5Ba",6,single-select
reck7WXhwUsk4ov9G,2.35,,,,,,2025-06-13T19:52:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"rec79pqGYDktsA77G, recnHy3vFpfXyEdaN, rec2xAeQdtJars5Ba",,,caffeine-consumption,,Multi-response condition logic not built,True,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recgGEypX3ghJay5R, rec6QXhDyyqwyuLdd, reclbVFCBWmPyvvhP, recIdXMUiA9tWGVL8",,"Would you consider having your last caffeinated drink earlier in support of your longevity goals?
","Yes - actively working on it, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,41,,"2:00–4:00 PM, 4:00–6:00 PM, After 6:00 PM",,"recrOlC0pgqYasChC, reci4yWk8YchPoEsN, recDFN3HLpzAK6lf7, recNT4hRwRK01IUAt, rectDlQfZKrCxgdNz",0,single-select
recpyYuG1EpOOgUvc,2.36,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Have you ever worked with a nutritionist or dietitian?
","Yes, No",,"0, 0",,Nutrition and Diet,2,42,,,,"recdgbr1nNJ8nC0hs, recIRiEaKTZem4lnS",0,single-select
rec8bllVZh8RXZYmE,2.37,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recIRiEaKTZem4lnS,,,,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Would you consider working with a nutritionist or dietitian in the future in support of your longevity goals?
","Yes - actively seeking one now, Yes - open to trying, Maybe - need more information, Not now, but maybe in the future, No",,"10, 8, 6, 4, 2",,Nutrition and Diet,2,43,,No,,"rec1D2Cu42g7B3lEX, rec83qu6HEyBbQ14Y, rec4fqiW4QmeGv5g0, recKUCMqVCnX4Qegx, recY4Elrb1epBbjYs",0,single-select
recZX8E0SdbtQLdvh,2.38,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,food-allergies,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Do you have any food allergies or intolerances?
","Yes, No",,"0, 0",,Nutrition and Diet,2,44,,,,"rec5YbXtmtelzRPkg, recVgKQxFA8dSYvYS",0,single-select
recyZmRo4bNCSwqgk,2.39,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec5YbXtmtelzRPkg,,,food-allergies,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Which of the following are you allergic or intolerant to (select all that apply)?
","Gluten, Dairy, Peanuts, Tree nuts, Shellfish, Other (please specify)",,"0, 0, 0, 0, 0, 0",,Nutrition and Diet,2,45,,Yes,,"recdCnGNq486NmpHG, rec6Yp0nxmGrfaORC, recHOSvhAohPsoTd1, recP48upCp8cpmiJl, recL9GPQh6garRi58, recd6S3cb3leZIM8v",0,multi-select  
recO3yE3oFHy34D35,2.40,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Please describe your typical breakfast, lunch, and dinner, as well as the types of snacks consumed regularly
",[],,0,,Nutrition and Diet,2,46,,,,recsDuAK01FsyJdIF,0,free-response
recrsWCKBVe6FrWKU,2.41,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,digestive-issues,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Do you experience any digestive issues?
","Yes, No",,"0, 0",,Nutrition and Diet,2,47,,,,"recxjeDVGjOqTXFe0, recTjEfziEGgssOkN",0,single-select
recYww9HM6ejmJ0Z1,2.42,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxjeDVGjOqTXFe0,,,digestive-issues,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Which of the following digestive issues do you experience (select all that apply)?
","Bloating, Constipation, Diarrhea, Acid reflux, Other (please specify)",,"0, 0, 0, 0, 0",,Nutrition and Diet,2,48,,Yes,,"recMMnKeYnDGVWIeh, reco29XLDzmUDZzWA, recChb0PrIvxhYZhI, recxFAvr8X9DTGgsD, recuQXgDhoLxodPxY",0,multi-select  
recBHTHigTyt28Myq,2.43,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,rec15V8HMi7wW8oqM,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"What are your primary goals regarding diet and nutrition (select all that apply)?
","Improve overall health, Increase energy levels, Enhance mental clarity, Improve digestion, Improve physical appearance (e.g., skin health), Longevity and healthy aging, Reduce inflammation, Manage a chronic condition (e.g., diabetes, hypertension), Weight loss, Weight gain, Other (please specify)",,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,Nutrition and Diet,2,49,,,,"recxJgy2bSYfD6dwC, recJBkqK3L6CuRcP0, recAglxMM0kscL3Um, recAY9ys0Ln69sb8H, recavqnneEoa3E4GJ, receJz6w1yf0xzGBt, recXwTZqCrwGVnRhx, recopi2eCKugGV4n9, recAIpgQYVViaO3sW, rec8D0ohh2CuswUAO, rec4mpIj0TyU1flvB",0,multi-select  
rec15V8HMi7wW8oqM,2.44,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,dietary_history,,Rank logic not built,True,,recBHTHigTyt28Myq,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Please rank your diet and nutrition goals in order of importance.
",Rank,,0,,Nutrition and Diet,2,50,,,,reczrEunXdyPPN7Y3,0,rank
rectyMt823nYsBLqv,2.45,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Have you ever followed a specific diet plan for health or weight management purposes?
","Yes, No",,"0, 0",,Nutrition and Diet,2,51,,,,"rec0A0NTHsHZ4SLBE, recEBKsXrkvOYKlDz",0,single-select
rec3r6aNQRHa9olKV,2.46,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec0A0NTHsHZ4SLBE,,,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"Which diet(s) have you followed in the past (select all that apply)?
","Whole Food Plant-Based Diet, Mediterranean Diet, High-Protein Diet, Low-Carb Diet (e.g., keto, Atkins), Vegetarian Diet, Vegan Diet, Intermittent Fasting, Low-Fat Diet, Paleo Diet, Whole30, DASH Diet, Other (please specify)",,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,Nutrition and Diet,2,52,,Yes,,"recMcre2UKTUwbabl, recELWBUVwJHXs5sn, rec7Q1jaLwBNZu4d4, recQgShQclZl1UV3K, recfCRnMPq0Z76vam, rec0MpzykZHYKxbjH, rec9vnNWpTFP4ckv9, rec2JAf2krpwJhM9m, recK0aRiixvQFlUxa, rec4AQf0LW4JqmfIj, recZpAdzNk8ek7PLv, rec9fL6zTpmuJxWfu",0,multi-select  
recthgsjLzXL1it66,2.47,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec0A0NTHsHZ4SLBE,,,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"What were your primary goals when starting your dietary plan (select all that apply)?
","Improve overall health, Increase energy levels, Enhance mental clarity, Improve digestion, Improve physical appearance (e.g., skin health), Longevity and healthy aging, Reduce inflammation, Manage a chronic condition (e.g., diabetes, hypertension), Weight loss, Weight gain, Other (please specify)",,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,Nutrition and Diet,2,53,,Yes,,"recvseBUH3JRWoFF0, reckYd0haMKDxJF8g, recBKRjrhBBrJQnRj, recped97UVqRE9TbW, recBZ5NcrQYRRNndR, recdKFPCFSzYBE7e2, recAFuIfE42u3slsX, recWLrVEbTAAyxOzu, recYV3aFdndMYhXby, rechjtBfPgLWPtsL0, recKAFVs3y2nYzft9",0,multi-select  
recpNwuGaMiFJrUcy,2.48,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec0A0NTHsHZ4SLBE,,,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How long have you typically adhered to a dietary plan?
","Less than 1 month, 1-3 months, 4-6 months, 7-12 months, More than 1 year",,"0, 0, 0, 0, 0",,Nutrition and Diet,2,54,,Yes,,"rec72gRYEx2UvNE8C, recC0tUuKZnG39LR5, recObkFuLPrJAk5c8, recH54NBKdt9kXNEk, recsC7WmByHKJIC4o",0,single-select
recfvPS3p0Coe0K1t,2.49,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec0A0NTHsHZ4SLBE,,,dietary_history,,,,,,2025-09-18T12:41:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recgGEypX3ghJay5R,,"How successful were you in achieving your goals with these diets?
","Not successful, Somewhat successful, Very successful",,"0, 0, 0",,Nutrition and Diet,2,55,,Yes,,"recyXSPep7JGAuz9o, recm1CoVnY9z9BnBl, recSgcTqaBh16npJe",0,single-select
