record_id,calculated_metric,cognitive_health_weight_from_linked_survey_question,connection_purpose_weight_from_linked_survey_question,contraindications,core_care_weight_from_linked_survey_question,created,created_by,healthful_nutrition_weight_from_linked_survey_question,id,last_modified,last_modified_by,linked_survey_question,movement_exercise_weight_from_linked_survey_question,question_from_linked_survey_question,recommendation_nulls,recommendation_triggers,response,response_order,restorative_sleep_weight_from_linked_survey_question,score,section_number_from_linked_survey_question,section_question_order_from_linked_survey_question,stress_management_weight_from_linked_survey_question,survey_question_trigger_not_selected,survey_question_trigger_selected,total_weight_pillar_agnostic_from_linked_survey_question
recB4CsEobsw03cqF,,,,,,2025-06-19T01:42:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.02-11,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmvOxxdX3g7KfYV,,Do you currently follow any specific dietary pattern or have any dietary restrictions?,,,"No restrictions
",11,,0,2,2,,,,0
recDY9AO7k5y7WXTp,,,,,,2025-06-19T01:42:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.02-12,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmvOxxdX3g7KfYV,,Do you currently follow any specific dietary pattern or have any dietary restrictions?,,,"Other (please specify)
",12,,0,2,2,,,,0
recXAjjWYrb4HkVXQ,recGpA90JnwA5Lwwi,,,,,2025-06-19T01:43:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.03-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0kjPRRttBlPtbN,,How many full meals do you typically eat per day?,,,"≤1
",1,,0,2,3,,,recKASmdaJfuQtfqz,6
reckkcdfpMufEVksx,recGpA90JnwA5Lwwi,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.03-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0kjPRRttBlPtbN,,How many full meals do you typically eat per day?,,,"2
",2,,5,2,3,,,recKASmdaJfuQtfqz,6
recWm5WrMWtozevsu,recGpA90JnwA5Lwwi,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.03-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0kjPRRttBlPtbN,,How many full meals do you typically eat per day?,,,"3
",3,,10,2,3,,,,6
recmyGeAyLQ12HlRc,recGpA90JnwA5Lwwi,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.03-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec0kjPRRttBlPtbN,,How many full meals do you typically eat per day?,,,"4 or more
",4,,10,2,3,,,,6
recH2FB6FYtM4i4h3,,,,,,2025-06-13T20:02:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.04-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKASmdaJfuQtfqz,,Would you consider adjusting your meal structure in support of your longevity goals?,,,"Yes - actively working on it
",1,,10,2,4,,,,0
recOvXpVmg4qpkLR3,,,,,,2025-06-13T20:02:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.04-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKASmdaJfuQtfqz,,Would you consider adjusting your meal structure in support of your longevity goals?,,,"Yes - open to trying
",2,,8,2,4,,,,0
recYCTzHS29KFEZUa,,,,,,2025-06-13T20:02:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.04-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKASmdaJfuQtfqz,,Would you consider adjusting your meal structure in support of your longevity goals?,,,"Maybe - need more information
",3,,6,2,4,,,,0
recC9fcucJXkc6oeT,,,,,,2025-06-13T20:02:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.04-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKASmdaJfuQtfqz,,Would you consider adjusting your meal structure in support of your longevity goals?,,,"Not now, but maybe in the future
",4,,4,2,4,,,,0
rec30aX51C2h5yiv6,,,,,,2025-06-13T20:02:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.04-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKASmdaJfuQtfqz,,Would you consider adjusting your meal structure in support of your longevity goals?,,,"No
",5,,2,2,4,,,,0
recgk2QxgomSZQS7t,rec39ViJ5ctW3CQJF,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec8iWXMP6hefaBfP,2.05-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB3XpknCEyoZi3Y,,How many snacks do you typically eat per day?,,,"I don't typically snack
",1,,10,2,5,,,,2
recXsvSNU3HqIjRJe,rec39ViJ5ctW3CQJF,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec8iWXMP6hefaBfP,2.05-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB3XpknCEyoZi3Y,,How many snacks do you typically eat per day?,,,"1
",2,,8,2,5,,,,2
recYeOkbZ4XVkNgP2,rec39ViJ5ctW3CQJF,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec8iWXMP6hefaBfP,2.05-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB3XpknCEyoZi3Y,,How many snacks do you typically eat per day?,,,"2
",3,,6,2,5,,,,2
reciMv6FrUDwNTUae,rec39ViJ5ctW3CQJF,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec8iWXMP6hefaBfP,2.05-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB3XpknCEyoZi3Y,,How many snacks do you typically eat per day?,,recCqwYvk7o9NLZye,"3
",4,,4,2,5,,,recIfZZm7sVbAaJJM,2
recCx6ROOJpJsqY94,rec39ViJ5ctW3CQJF,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec8iWXMP6hefaBfP,2.05-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB3XpknCEyoZi3Y,,How many snacks do you typically eat per day?,,recCqwYvk7o9NLZye,"4 or more
",5,,2,2,5,,,recIfZZm7sVbAaJJM,2
recUFG9boHeHiLh0f,,,,,,2025-06-13T20:03:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.06-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recIfZZm7sVbAaJJM,,Would you consider adjusting your snacking habits in support of your longevity goals?,,,"Yes - actively working on it
",1,,10,2,6,,,,0
recsa35BLxWzfMbUq,,,,,,2025-06-13T20:03:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.06-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recIfZZm7sVbAaJJM,,Would you consider adjusting your snacking habits in support of your longevity goals?,,,"Yes - open to trying
",2,,8,2,6,,,,0
recr2sdZa0P4jOC3c,,,,,,2025-06-13T20:03:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.06-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recIfZZm7sVbAaJJM,,Would you consider adjusting your snacking habits in support of your longevity goals?,,,"Maybe - need more information
",3,,6,2,6,,,,0
recMmYBA5vHrmiCwu,,,,,,2025-06-13T20:03:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.06-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recIfZZm7sVbAaJJM,,Would you consider adjusting your snacking habits in support of your longevity goals?,,,"Not now, but maybe in the future
",4,,4,2,6,,,,0
recSHlxuP3ZoqqhOp,,,,,,2025-06-13T20:03:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.06-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recIfZZm7sVbAaJJM,,Would you consider adjusting your snacking habits in support of your longevity goals?,,,"No
",5,,2,2,6,,,,0
recORJv2WiD0okS8a,rec3WXBXeF91098Gc,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbuvg3Haiqchgrb,2.07-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB9bksOtUK6I6K5,,How often do you eat out or order takeout/delivery?,,,"Rarely
",1,,10,2,7,,,,4
recuoBvCSdfm3lwTr,rec3WXBXeF91098Gc,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbuvg3Haiqchgrb,2.07-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB9bksOtUK6I6K5,,How often do you eat out or order takeout/delivery?,,,"Once a week
",2,,7,2,7,,,,4
recCbfuMP2Ildm8tc,rec3WXBXeF91098Gc,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbuvg3Haiqchgrb,2.07-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB9bksOtUK6I6K5,,How often do you eat out or order takeout/delivery?,,,"Several times a week
",3,,4,2,7,,,recdwEpn4ejoQDf9h,4
recBM5eEP6tbAZCg2,rec3WXBXeF91098Gc,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbuvg3Haiqchgrb,2.07-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recB9bksOtUK6I6K5,,How often do you eat out or order takeout/delivery?,,,"Daily
",4,,2,2,7,,,recdwEpn4ejoQDf9h,4
recBphd1BpleGyTaC,,,,,,2025-06-13T20:03:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.08-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdwEpn4ejoQDf9h,,Would you consider preparing more meals at home in support of your longevity goals?,,,"Yes - actively working on it
",1,,10,2,8,,,,0
recW9BZF52cSEcZ2B,,,,,,2025-06-13T20:03:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.08-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdwEpn4ejoQDf9h,,Would you consider preparing more meals at home in support of your longevity goals?,,,"Yes - open to trying
",2,,8,2,8,,,,0
rec4Dj4syqHDJWGsF,,,,,,2025-06-13T20:03:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.08-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdwEpn4ejoQDf9h,,Would you consider preparing more meals at home in support of your longevity goals?,,,"Maybe - need more information
",3,,6,2,8,,,,0
recH9jZh7x4rjQuy4,,,,,,2025-06-13T20:03:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.08-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdwEpn4ejoQDf9h,,Would you consider preparing more meals at home in support of your longevity goals?,,,"Not now, but maybe in the future
",4,,4,2,8,,,,0
rec8huzUgcGIb8CYn,,,,,,2025-06-13T20:03:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.08-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recdwEpn4ejoQDf9h,,Would you consider preparing more meals at home in support of your longevity goals?,,,"No
",5,,2,2,8,,,,0
recZGE2qKf7jX8E9N,recYePlQNAddUXuqD,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recwSG0k42wC8IlAr,2.09-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recb9sXEhzdtAr8O0,,Do you track your daily protein intake?,,,"Yes
",1,,10,2,9,,,"recPkLqmb216mf1qR, recSsOBdoRh65pY8N",1
recQCgdrxxvmGDycy,recYePlQNAddUXuqD,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recwSG0k42wC8IlAr,2.09-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recb9sXEhzdtAr8O0,,Do you track your daily protein intake?,,,"No, but I'm Generally Aware
",2,,7,2,9,,,"recPkLqmb216mf1qR, recSsOBdoRh65pY8N",1
recRts7ye1et7tVgg,recYePlQNAddUXuqD,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recwSG0k42wC8IlAr,2.09-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recb9sXEhzdtAr8O0,,Do you track your daily protein intake?,,,"No
",3,,2,2,9,,,recxnp1qLUv1bY0Qw,1
recBzbR0k1kRA92sQ,,,,,,2025-06-13T20:04:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.10-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxnp1qLUv1bY0Qw,,Would you consider tracking protein more consistently in support of your longevity goals?,,,"Yes - actively working on it
",1,,10,2,10,,,,0
recpYjowc0rnjOAnB,,,,,,2025-06-13T20:04:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.10-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxnp1qLUv1bY0Qw,,Would you consider tracking protein more consistently in support of your longevity goals?,,,"Yes - open to trying
",2,,8,2,10,,,,0
recAoOVVp2KQjPOHO,,,,,,2025-06-13T20:04:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.10-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxnp1qLUv1bY0Qw,,Would you consider tracking protein more consistently in support of your longevity goals?,,,"Maybe - need more information
",3,,6,2,10,,,,0
rec16revTvzsSETAJ,,,,,,2025-06-13T20:04:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.10-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxnp1qLUv1bY0Qw,,Would you consider tracking protein more consistently in support of your longevity goals?,,,"Not now, but maybe in the future
",4,,4,2,10,,,,0
recW6jvbHsFwxnz9J,,,,,,2025-06-13T20:04:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.10-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxnp1qLUv1bY0Qw,,Would you consider tracking protein more consistently in support of your longevity goals?,,,"No
",5,,2,2,10,,,,0
recoZl2U7Egs8lVXg,rec9KRoI8TVBXgf5V,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.11-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPkLqmb216mf1qR,recHWCRXTjfFLIAck,How many grams of protein do you typically consume per day?,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm","recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm","[Free response]
",1,,2,2,11,,,recSsOBdoRh65pY8N,12
recLCauXXV75CE18h,,,,,,2025-06-13T19:44:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.12-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSsOBdoRh65pY8N,,Would you consider adjusting your daily protein intake in support of your longevity goals?,,,"Yes - actively working on it
",1,,10,2,12,,,,0
rec9Fe8AZ7ViaJisU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.12-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSsOBdoRh65pY8N,,Would you consider adjusting your daily protein intake in support of your longevity goals?,,,"Yes - open to trying
",2,,8,2,12,,,,0
rechQ4U9gpJPvVmw1,,,,,,2025-06-13T20:04:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.12-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSsOBdoRh65pY8N,,Would you consider adjusting your daily protein intake in support of your longevity goals?,,,"Maybe - need more information
",3,,6,2,12,,,,0
rec9NutJMV5DNohVg,,,,,,2025-06-13T20:04:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.12-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSsOBdoRh65pY8N,,Would you consider adjusting your daily protein intake in support of your longevity goals?,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm",,"Not now, but maybe in the future
",4,,4,2,12,,,,0
recDCMr2ArxJSOHT5,,,,,,2025-06-13T20:04:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.12-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recSsOBdoRh65pY8N,,Would you consider adjusting your daily protein intake in support of your longevity goals?,"recMV3jzfb4sKW5vY, receDJo2S8FqzNOrm, recnSEMu0buoaCSvm",,"No
",5,,2,2,12,,,,0
recEyxn0JUl9dXUis,recYLPMMzs0JXY9lU,,,,recgUqiTjFzsl0VVc,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.13-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reca3iswGajoVcX6m,,"How often do you consume processed meat (such as bacon, sausages, hot dogs, ham, salami, pepperoni, deli meats, or canned meats)?",,,"Rarely or Never
",1,,10,2,13,,,,10
recCoonLF53eUfFqL,recYLPMMzs0JXY9lU,,,,recgUqiTjFzsl0VVc,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.13-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reca3iswGajoVcX6m,,"How often do you consume processed meat (such as bacon, sausages, hot dogs, ham, salami, pepperoni, deli meats, or canned meats)?",,,"Less than once a week
",2,,10,2,13,,,,10
recAWyysP6WNjiKdR,recYLPMMzs0JXY9lU,,,,recgUqiTjFzsl0VVc,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.13-3,2025-09-29T12:32:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reca3iswGajoVcX6m,,"How often do you consume processed meat (such as bacon, sausages, hot dogs, ham, salami, pepperoni, deli meats, or canned meats)?",,,"1-2 times per week
",3,,8,2,13,,,recSUEvcRodl20lVh,10
rec6O3IPP52lDCGnB,recYLPMMzs0JXY9lU,,,,recgUqiTjFzsl0VVc,2025-06-13T19:46:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.13-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reca3iswGajoVcX6m,,"How often do you consume processed meat (such as bacon, sausages, hot dogs, ham, salami, pepperoni, deli meats, or canned meats)?",,,"3-4 times per week
",4,,4,2,13,,,recSUEvcRodl20lVh,10
recXr3CMIp8btTxzN,recYLPMMzs0JXY9lU,,,,recgUqiTjFzsl0VVc,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recEjiAD2JY78ffJ7,2.13-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reca3iswGajoVcX6m,,"How often do you consume processed meat (such as bacon, sausages, hot dogs, ham, salami, pepperoni, deli meats, or canned meats)?",,,"5 or more times per week
",5,,2,2,13,,,recSUEvcRodl20lVh,10
