record_id,created,created_by,last_modified_by,last_modified_time,max_value,min_value,name,option_id,questions_using_this,response_choices,response_types,scoring_map
rec3t8ZP8e8PJejlw,2025-09-04T12:17:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Lutein/Zeaxanthin Barriers & Facilitators,RO095-B&F,"recGIqcBzGgPzOX8z, recx2U3PT7MydiEms","[""Taking with meals for better absorption"", ""Taking with healthy fats for enhanced uptake"", ""Using high-quality natural sources"", ""Taking consistently at same time daily"", ""Setting daily reminders"", ""Using pill organizer"", ""Taking with other eye nutrients"", ""Storing properly away from light"", ""Taking before screen-heavy days"", ""Monitoring eye health improvements"", ""Forgetting to take it"", ""Cost of high-quality supplements"", ""Large capsule size difficult to swallow"", ""Not seeing immediate eye benefits"", ""Stomach upset when taken"", ""Difficulty timing with meals"", ""Running out of supply"", ""Interactions with other supplements"", ""Side effects or discomfort""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recLEPZRZG11fFoQN,2025-09-04T12:18:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Ashwagandha Effects,RO096-Effects,"recE3gPFIdEdgF7RK, rec6hdxZrtwKxnBNR","[""Reduced stress and anxiety"", ""Better sleep quality"", ""Improved mood and emotional balance"", ""Enhanced mental clarity and focus"", ""Increased energy levels"", ""Better stress resilience"", ""Improved physical performance"", ""Enhanced recovery from exercise"", ""Better hormone balance"", ""Reduced cortisol levels"", ""Improved immune function"", ""Better blood sugar control"", ""Reduced inflammation"", ""Enhanced cognitive function"", ""Better libido and sexual health"", ""Improved muscle strength"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects (drowsiness, stomach upset)"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recaw9Oj0xN8zGTKS,2025-09-04T12:18:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Ashwagandha Barriers & Facilitators,RO096-B&F,"recfcKakvlggRGdnp, recJ8ApwDnnw4MBrd","[""Taking at bedtime for better sleep"", ""Taking with meals to avoid stomach upset"", ""Using standardized KSM-66 extract"", ""Starting with lower dose and increasing gradually"", ""Taking consistently at same time daily"", ""Setting daily reminders"", ""Using pill organizer"", ""Taking during stressful periods"", ""Monitoring stress and mood improvements"", ""Taking away from stimulants"", ""Forgetting to take it"", ""Cost of high-quality extracts"", ""Large capsule size difficult to swallow"", ""Drowsiness or sedation effects"", ""Stomach upset when taken empty"", ""Not seeing immediate stress relief"", ""Difficulty timing with other medications"", ""Running out of supply"", ""Side effects or discomfort""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recQdpvfh9fV6QS6k,2025-09-04T12:18:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Vitamin K2 Effects,RO097-Effects,"recKAWHPvqaQpjunU, recm58VoSZG2q2b7j","[""Improved bone health and density"", ""Better calcium utilization"", ""Enhanced cardiovascular health"", ""Improved dental health"", ""Better blood clotting function"", ""Reduced arterial calcification"", ""Enhanced vitamin D effectiveness"", ""Improved joint health"", ""Better bone pain relief"", ""Enhanced fracture healing"", ""Improved overall bone strength"", ""Better tooth and gum health"", ""Enhanced energy levels"", ""Improved immune function"", ""Better skin health"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec9jFii9YfaVigRz,2025-09-04T12:18:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Vitamin K2 Barriers & Facilitators,RO097-B&F,"recUTiRa7ZH9m6LOT, rec9KbSrZLjkFcDRs","[""Taking with healthy fats for absorption"", ""Using MK-7 form for longer half-life"", ""Taking with vitamin D and calcium"", ""Taking consistently at same time daily"", ""Setting daily reminders"", ""Using pill organizer"", ""Taking with meals to avoid upset"", ""Monitoring bone health improvements"", ""Taking away from blood thinners"", ""Storing properly away from light"", ""Forgetting to take it"", ""Cost of high-quality K2 supplements"", ""Large capsule size difficult to swallow"", ""Concerns about blood clotting effects"", ""Not seeing immediate bone benefits"", ""Difficulty coordinating with other supplements"", ""Running out of supply"", ""Interactions with anticoagulant medications"", ""Side effects or discomfort""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recWi1b0YEFxZ7MeN,2025-09-04T12:24:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Niacin Effects,RO098-Effects,"recLfcCUWXvSeVQWI, rec6cclhxEkDt3Vyk","[""Improved cholesterol levels (HDL increase)"", ""Better cardiovascular health"", ""Enhanced blood circulation"", ""Reduced LDL cholesterol"", ""Better triglyceride levels"", ""Improved energy metabolism"", ""Enhanced cellular energy production"", ""Better skin health and appearance"", ""Improved brain function"", ""Enhanced detoxification"", ""Better mood and mental clarity"", ""Reduced inflammation"", ""Improved exercise performance"", ""Better recovery from physical activity"", ""Niacin flush (redness, warmth, tingling)"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects (stomach upset)"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recqGM3px773LNFYl,2025-09-04T12:24:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Niacin Barriers & Facilitators,RO098-B&F,"recdCYdLmn1di9uAM, recUc5GA6vu7jB6d4","[""Taking with meals to reduce stomach upset"", ""Starting with low dose and gradually increasing"", ""Using extended-release forms to reduce flush"", ""Taking aspirin before niacin to reduce flush"", ""Taking consistently at same time daily"", ""Setting daily reminders"", ""Using pill organizer"", ""Taking with apple or apple juice"", ""Monitoring cholesterol improvements"", ""Taking before bedtime to sleep through flush"", ""Forgetting to take it"", ""Niacin flush (redness, warmth, itching)"", ""Stomach upset or nausea"", ""Cost of extended-release formulations"", ""Large doses required for cholesterol effects"", ""Not seeing immediate cardiovascular benefits"", ""Difficulty tolerating flush reaction"", ""Running out of supply"", ""Side effects or discomfort""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recUvIXmOgNI95cwv,2025-09-04T12:25:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Low-Dose Aspirin Effects,RO099-Effects,"recw5nMhdD9mCTCRP, recUthTbdhq4Bhsow","[""Improved cardiovascular protection"", ""Better blood flow and circulation"", ""Reduced risk of blood clots"", ""Enhanced heart attack prevention"", ""Better stroke prevention"", ""Reduced inflammation"", ""Improved platelet function"", ""Enhanced vascular health"", ""Better overall cardiovascular health"", ""Reduced chest pain or discomfort"", ""Improved exercise tolerance"", ""Better recovery from cardiovascular events"", ""Enhanced quality of life"", ""Peace of mind from prevention"", ""Stomach irritation or upset"", ""Easy bruising or bleeding"", ""Digestive changes"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recYowg3SA4Wmu8tD,2025-09-04T12:25:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Low-Dose Aspirin Barriers & Facilitators,RO099-B&F,"recpoIkrqMXMzXSa8, recbQF4vLEvXrLvPM","[""Taking with food to protect stomach"", ""Using enteric-coated formulation"", ""Taking at same time daily for consistency"", ""Taking at bedtime for cardiovascular protection"", ""Setting daily reminders"", ""Using pill organizer"", ""Regular monitoring with healthcare provider"", ""Taking with proton pump inhibitor if needed"", ""Monitoring for bleeding or bruising"", ""Coordinating with other cardiovascular medications"", ""Forgetting to take it daily"", ""Stomach upset or gastric irritation"", ""Increased bleeding or bruising"", ""Concerns about gastrointestinal bleeding"", ""Cost of enteric-coated formulations"", ""Not seeing immediate cardiovascular benefits"", ""Difficulty with daily medication routine"", ""Running out of supply"", ""Side effects or discomfort""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recpUPcujqT8J0A13,2025-09-04T12:25:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,GLP-1/GIP Agonist Effects,RO100-Effects,"recK6ytr7dLggWnM5, recbHzizXxooxRcvj","[""Significant weight loss"", ""Better appetite control and satiety"", ""Improved blood sugar control"", ""Enhanced insulin sensitivity"", ""Reduced food cravings"", ""Better portion control"", ""Improved eating behaviors"", ""Enhanced metabolic health"", ""Better cardiovascular health"", ""Reduced hemoglobin A1C"", ""Improved energy levels"", ""Better mood and confidence"", ""Enhanced quality of life"", ""Improved sleep quality"", ""Better physical mobility"", ""Nausea or stomach upset"", ""Digestive changes (diarrhea, constipation)"", ""Injection site reactions"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec31SD2P049WcM1n,2025-09-04T12:25:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,GLP-1/GIP Agonist Barriers & Facilitators,RO100-B&F,"recQau4bwtkVQYaZh, recobeMqybtOKDya9","[""Taking injections at same time weekly"", ""Using injection reminders and apps"", ""Proper injection technique and rotation sites"", ""Starting with lower dose to minimize side effects"", ""Taking with or without food as directed"", ""Regular monitoring with healthcare provider"", ""Managing nausea with dietary adjustments"", ""Proper medication storage (refrigeration)"", ""Insurance coverage and prior authorization"", ""Support from healthcare team"", ""Forgetting weekly injection schedule"", ""Cost and insurance coverage issues"", ""Nausea and gastrointestinal side effects"", ""Injection anxiety or discomfort"", ""Supply chain shortages or availability"", ""Not seeing immediate weight loss results"", ""Managing side effects during dose escalation"", ""Coordinating with other diabetes medications"", ""Side effects or treatment complications""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recumS6ilD2f9VjL6,2025-09-04T12:30:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,GLP-1 Agonist Effects,RO101-Effects,"recu4Eu90SHtMI6lF, recovUqjvIZYmpXU2","[""Significant weight loss"", ""Better appetite control and satiety"", ""Improved blood sugar control"", ""Enhanced insulin sensitivity"", ""Reduced food cravings"", ""Better portion control"", ""Improved eating behaviors"", ""Enhanced metabolic health"", ""Better cardiovascular health"", ""Reduced hemoglobin A1C"", ""Improved energy levels"", ""Better mood and confidence"", ""Enhanced quality of life"", ""Improved sleep quality"", ""Better physical mobility"", ""Slower gastric emptying benefits"", ""Nausea or stomach upset"", ""Digestive changes (diarrhea, constipation)"", ""Injection site reactions"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
reclyVPHwBW7Labl1,2025-09-04T12:30:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,GLP-1 Agonist Barriers & Facilitators,RO101-B&F,"recN5ycj6BQWaIIsQ, recubvznHrDIrNKxx","[""Taking injections at same time weekly"", ""Using injection reminders and apps"", ""Proper injection technique and rotation sites"", ""Starting with lower dose to minimize side effects"", ""Taking with or without food as directed"", ""Regular monitoring with healthcare provider"", ""Managing nausea with dietary adjustments"", ""Proper medication storage (refrigeration)"", ""Insurance coverage and prior authorization"", ""Support from healthcare team"", ""Gradual dose escalation as tolerated"", ""Forgetting weekly injection schedule"", ""Cost and insurance coverage issues"", ""Nausea and gastrointestinal side effects"", ""Injection anxiety or discomfort"", ""Supply chain shortages or availability"", ""Not seeing immediate weight loss results"", ""Managing side effects during titration"", ""Coordinating with other diabetes medications"", ""Side effects or treatment complications""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recG5Esf9R0wFeJu8,2025-09-04T12:30:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Growth Hormone Secretagogue Effects,RO102-Effects,"recOblDkUlmhcWlRu, recToiCMVvfIMXEXe","[""Improved muscle mass and strength"", ""Enhanced fat loss and body composition"", ""Better sleep quality and recovery"", ""Increased energy levels"", ""Improved exercise performance"", ""Enhanced recovery from workouts"", ""Better skin elasticity and appearance"", ""Improved bone density"", ""Enhanced cognitive function"", ""Better mood and well-being"", ""Improved insulin sensitivity"", ""Enhanced immune function"", ""Better wound healing"", ""Increased growth hormone levels"", ""Enhanced IGF-1 production"", ""Improved joint health"", ""Appetite changes or increased hunger"", ""Water retention or swelling"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recdu6Z5tTPYRPTfP,2025-09-04T12:30:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:05.000Z,,,Growth Hormone Secretagogue Barriers & Facilitators,RO102-B&F,"rec0BFgLnwQ548yst, reccgk5cJNvvXuS2f","[""Taking on empty stomach for better absorption"", ""Taking before bedtime for optimal GH release"", ""Cycling on and off to prevent tolerance"", ""Taking consistently at same time daily"", ""Setting daily reminders"", ""Using proper dosing protocols"", ""Regular monitoring with healthcare provider"", ""Combining with proper nutrition and exercise"", ""Monitoring growth hormone and IGF-1 levels"", ""Managing side effects with dose adjustment"", ""Forgetting daily administration"", ""Cost of therapy and ongoing treatment"", ""Managing increased appetite or hunger"", ""Water retention or joint discomfort"", ""Not seeing immediate body composition changes"", ""Complex dosing and timing requirements"", ""Running out of medication supply"", ""Coordinating with other hormone therapies"", ""Side effects or treatment complications""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
