record_id,age_high,age_low,category,created,created_by,cycle_stage,directionality,format,frontend_display_specific,gender,id,label,last_modified,last_modified_by,marker_name,menopausal_status,name_backend,operator,range_high_backend,range_high_frontend,range_low,range_low_frontend,range_name,range_name_backend,range_score,unique_condition,units,units_vfinal
recYB9B8f0lMFR3V4,150,0,"recaW2jvtHhtuCC7d, recwKMzDmYVcEroSn, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,>15.5,All,critically_high_rdw,"Nutrition, Stress",2025-09-24T19:38:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTTucmjMGfWunuf,,rdw,>,46.5,,15.5,15.5,Critically High,critically_high,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recgoOOY8CaSb2ywi,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,<3.5,All,severe_deficiency_magnesium_rbc,Nutrition,2025-09-24T19:38:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbYuWTuZJPZwFNc,,magnesium_rbc,<,3.5,3.5,0,,Severe Deficiency,severe_deficiency,0,,rec8diZFrQR8ia31V,recDJU7aNl5DcFbwD
recATU0MEePgXaIjT,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,3.5 - 4.1,All,suboptimal_magnesium_rbc,Nutrition,2025-09-24T21:29:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbYuWTuZJPZwFNc,,magnesium_rbc,<>,4.19,4.1,3.5,3.5,Suboptimal,suboptimal,linear:0-3.5,,rec8diZFrQR8ia31V,recDJU7aNl5DcFbwD
recTTlt8aqBPP1a2v,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,4.2 - 6.0,All,in-range_magnesium_rbc,Nutrition,2025-09-24T21:29:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbYuWTuZJPZwFNc,,magnesium_rbc,<>,5.99,6.0,4.2,4.2,In-Range,in-range,linear:3.5-7,,rec8diZFrQR8ia31V,recDJU7aNl5DcFbwD
rec4xUJRQ5k4ypY81,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,>6.0,All,optimal_magnesium_rbc,Nutrition,2025-09-24T21:29:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recbYuWTuZJPZwFNc,,magnesium_rbc,>,7.5,,6,6.0,Optimal,optimal,10,,rec8diZFrQR8ia31V,recDJU7aNl5DcFbwD
rec996FkP0p1oVssO,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<20,All,deficient_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<,20,20,0,,Deficient,deficient,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recngxtXIt4p6E5pi,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,20 - 29,All,insufficient_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<>,29.99,29,20,20,Insufficient,insufficient,linear:0-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
reck5nZ4uAJ2cT4qD,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,30 - 39,All,sufficient_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<>,39.99,39,30,30,Sufficient,sufficient,linear:3.5-7,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recMFlM75mrtBvIbO,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,40 - 59,All,optimal_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<>,59.99,59,40,40,Optimal,optimal,10,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recy7w3xSZXwMPVfV,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,60 - 79,All,elevated_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<>,79.99,79,60,60,Elevated,elevated,linear:7-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recC48yyPmQBRM9YT,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,80 - 100,All,high_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,<>,99.99,100,80,80,High,high,linear:3.5-0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recqa9G0NCafsMzqi,150,0,recEqL5L6dmm3aPmV,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>100,All,toxic_vitamin_d,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recmyyZam7oYaGnDd,,vitamin_d,>,300,,100,100,Toxic,toxic,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recTCtq29XBDub1lx,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<30,All,deficient_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,<,30,30,0,,Deficient,deficient,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recfAsVnmaxOYfgmI,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,30 - 49,All,suboptimal_low_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,<>,49.99,49,30,30,Suboptimal Low,suboptimal_low,linear:0-7,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
rec3uB1WTwJJykC3U,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,50 - 99,All,optimal_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,<>,99.99,99,50,50,Optimal,optimal,10,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recmh0GaOW3ZAr6YN,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,100 - 149,All,suboptimal_high_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,<>,149.99,149,100,100,Suboptimal High,suboptimal_high,linear:7-3.5,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recs54Cx1DmvvZAlU,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,150 - 200,All,high_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,<>,199.99,200,150,150,High,high,linear:3.5-0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
rec5Ncvk9fxXP4QA9,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>200,All,excess_serum_ferritin,"Nutrition, Stress",2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec7uKDm1ll1XGOqk,,serum_ferritin,>,600,,200,200,Excess,excess,0,,recYkfn2CUUTEulCK,recyrtXJJqyEripRY
recoUCHmhJg9uJsOB,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<200,All,low_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<,199.99,200,0,,Low,low,0,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recCSXwI5HvDydU0Q,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,200 - 239,All,borderline_low_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<>,239.99,239,200,200,Borderline Low,borderline_low,linear:0-3.5,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recsZ0bBHEBo6A60G,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,240 - 249,All,in-range_(low)_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<>,249.99,249,240,240,In-Range (Low),in-range_(low),linear:3.5-7,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recvm6cTzmI85zqLL,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,250 - 309,All,optimal_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<>,309.99,309,250,250,Optimal,optimal,10,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recgmLJP09yBA4iJZ,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,310 - 449,All,in-range_(high)_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<>,449.99,449,310,310,In-Range (High),in-range_(high),linear:7-3.5,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recRCV0c9Py64tLAr,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,450 - 470,All,borderline_high_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,<>,469.99,470,450,450,Borderline High,borderline_high,linear:3.5-0,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
recHbTTH5HdurfoBM,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>470,All,high_total_iron_binding_capacity_tibc,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recx8nMW7TjR18ZJv,,total_iron_binding_capacity_tibc,>,1410,,470,470,High,high,0,,recrkb0dBVGZw4R9A,recnKf7GFfC4f8bD7
rec6pOishBfBlE2ky,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,<15,All,low_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<,15,15,0,,Low,low,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
rec3f6Et1HcuBvSNI,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,15 - 19,All,borderline_low_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<>,19.99,19,15,15,Borderline Low,borderline_low,linear:0-3.5,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recxKzlkw7NCuHxSr,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,20 - 24,All,in-range_(low)_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<>,24.99,24,20,20,In-Range (Low),in-range_(low),linear:3.5-7,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
rec0rG5I2nxnp5LxW,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,25 - 34,All,optimal_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<>,34.99,34,25,25,Optimal,optimal,10,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recReYEGLLU2tM9vW,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,35 - 39,All,in-range_(high)_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<>,39.99,39,35,35,In-Range (High),in-range_(high),linear:7-3.5,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recbNzquZmH1UIsOz,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,40 - 50,All,borderline_high_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,<>,49.99,50,40,40,Borderline High,borderline_high,linear:3.5-0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recli03KLzw3AAX6C,150,0,"recEqL5L6dmm3aPmV, rec12RiJhEwS1xpNw",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,Integer,>50,All,high_transferrin_saturation,Nutrition,2025-09-24T21:22:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recVAfZIHmVof1Bmj,,transferrin_saturation,>,150,,50,50,High,high,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recpA4qVYudmoULNz,150,0,"recEqL5L6dmm3aPmV, recYvPDeHjJACXCRq",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,1 decimal,<0.3,All,optimal_hscrp,"Stress, Sleep, Nutrition, Connection",2025-09-24T19:57:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPiW3K4dhWi31Xh,,hscrp,<,0.29,0.3,0,,Optimal,optimal,10,,recQOL6roNmB6SNZy,recV9qvkn8Wr6XwzJ
recm4iGNP1ff5gt7o,150,0,"recEqL5L6dmm3aPmV, recYvPDeHjJACXCRq",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,1 decimal,0.3 - 0.9,All,low_risk_hscrp,"Stress, Sleep, Nutrition, Connection",2025-09-24T21:29:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPiW3K4dhWi31Xh,,hscrp,<>,0.99,0.9,0.3,0.3,Low Risk,low_risk,linear:7-5.25,,recQOL6roNmB6SNZy,recV9qvkn8Wr6XwzJ
recMLd0KeSbKaagzd,150,0,"recEqL5L6dmm3aPmV, recYvPDeHjJACXCRq",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,1 decimal,1.0 - 2.9,All,moderate_risk_hscrp,"Stress, Sleep, Nutrition, Connection",2025-09-24T21:29:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPiW3K4dhWi31Xh,,hscrp,<>,2.99,2.9,1,1.0,Moderate Risk,moderate_risk,linear:5.25-2.625,,recQOL6roNmB6SNZy,recV9qvkn8Wr6XwzJ
reczqJ31m5QNTRkYa,150,0,"recEqL5L6dmm3aPmV, recYvPDeHjJACXCRq",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,1 decimal,3.0 - 10.0,All,high_risk_hscrp,"Stress, Sleep, Nutrition, Connection",2025-09-24T21:29:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPiW3K4dhWi31Xh,,hscrp,<>,9.99,10.0,3,3.0,High Risk,high_risk,linear:2.625-0,,recQOL6roNmB6SNZy,recV9qvkn8Wr6XwzJ
recTQSmAoe1xOVtvv,150,0,"recEqL5L6dmm3aPmV, recYvPDeHjJACXCRq",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,lower_better,1 decimal,>10.0,All,very_high_risk_hscrp,"Stress, Sleep, Nutrition, Connection",2025-09-24T21:29:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recPiW3K4dhWi31Xh,,hscrp,>,30,,10,10.0,Very High Risk,very_high_risk,0,,recQOL6roNmB6SNZy,recV9qvkn8Wr6XwzJ
recoYaJzoYVFZTJYk,150,0,"recYvPDeHjJACXCRq, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,<3.0,All,significantly_low_white_blood_cell_count,"Stress, Sleep, Nutrition, Movement",2025-09-24T21:29:59.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckGxzoaJGEmBptC,,white_blood_cell_count,<,3,3.0,0,,Significantly Low,significantly_low,0,,recdkKfM65lAoCPVi,
recJHcFcqA7AanTEj,150,0,"recYvPDeHjJACXCRq, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,3.0 - 3.5,All,mildly_low_white_blood_cell_count,"Stress, Sleep, Nutrition, Movement",2025-09-24T21:30:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckGxzoaJGEmBptC,,white_blood_cell_count,<>,3.59,3.5,3,3.0,Mildly Low,mildly_low,linear:0-3.5,,recdkKfM65lAoCPVi,
recV8MXtrsK3PnTmB,150,0,"recYvPDeHjJACXCRq, recwKMzDmYVcEroSn",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,3.6 - 3.9,All,in-range_(lower)_white_blood_cell_count,"Stress, Sleep, Nutrition, Movement",2025-09-24T21:30:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckGxzoaJGEmBptC,,white_blood_cell_count,<>,3.99,3.9,3.6,3.6,In-Range (Lower),in-range_(lower),linear:3.5-7,,recdkKfM65lAoCPVi,
