record_id,cited_intake_markers_and_metrics,confidence_level_from_source_type,contraindications,created,created_by,effect_strength,effect_strength_note,id,intake_markers_raw,intake_metrics_raw,last_modified,last_modified_by,link,name_title,pmids,recommendation,recommendations_v2,ref_check,screening_compliance,source,source_type,summary,therapeutics_matrix
recifkDoAK6SpqKRg,"VO2max, Body Fat Percentage, Waist Circumference, Body Mass Index, Cardiorespiratory Fitness",High,,2025-07-23T19:05:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"HIIT superior to MICT for waist circumference, percent fat mass, and VO2peak; demonstrated time-efficiency advantages",LI115,receYj9nbAEGPBxFl,"rec0v0JrVS6xu5Dcj, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC10048683/,Effect of High-Intensity Interval Training vs. Moderate-Intensity Continuous Training on Fat Loss and Cardiorespiratory Fitness in the Young and Middle-Aged: A Systematic Review and Meta-Analysis,PMID: 36981649,"rec6T5WTFPHuxI0HV, rec6akLmENMwA5UR0, recdyxjcVFX1IiJmB, recgd6FoSRpsXFwGa, rec365bl5v5RJHmG9, recu6msvuyAWfCw4s, recMPyaQMbpvDB4Fg, recmj7oZJyT7b1Zct, rec8Pb6zZXqqJdl8w","recQgWg7fhQjwfIPx, recqKvugcEkV4FDmK, reccgzcQs3ReCRZiN, recakt2a8V8iqmERc, recaBIRD7TdktJy1h, rechZVptoLoPBWnwS, reckEuLFlXQgQjaQr, rec7xthCyBwFCl0Qq, recyxKyMXE1K8gaeJ",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 29 studies found HIIT superior to MICT for waist circumference, percent fat mass, and VO2peak improvements. Both interventions improved body composition, but HIIT showed significant benefits for WC, PFM, and VO2peak compared to MICT. HIIT appears more time-efficient while delivering equal or superior results to traditional continuous training.",
recS0KcnINWKIWpM7,"VO2max, Waist Circumference, Body Fat Percentage, Total Cholesterol, LDL Cholesterol, Quality of Life",High,,2025-07-23T19:05:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Both 2x/week and 3x/week HIIT effective; 3x/week showed additional metabolic benefits including fat reduction and cholesterol improvements,LI116,receYj9nbAEGPBxFl,"rec0v0JrVS6xu5Dcj, recVHWlB26jWt9Ij9, reccxH7AESy9vvBPo",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0043-125074,High-intensity Interval Training Frequency: Cardiometabolic Effects and Quality of Life,PMID: 29396978,"rec6T5WTFPHuxI0HV, rec6akLmENMwA5UR0, recdyxjcVFX1IiJmB, recgd6FoSRpsXFwGa, rec365bl5v5RJHmG9, recu6msvuyAWfCw4s","recakt2a8V8iqmERc, recaBIRD7TdktJy1h, rechZVptoLoPBWnwS, reckEuLFlXQgQjaQr, rec7xthCyBwFCl0Qq, recyxKyMXE1K8gaeJ",True,,International Journal of Sports Medicine,reclYXy0udvjr66Xa,"RCT of 35 healthy inactive adults comparing HIIT performed 2x/week vs 3x/week for 8 weeks. Both frequencies improved VO2peak similarly (HIIT-2: 10.8%, HIIT-3: 13.6%), waist circumference, and quality of life. However, HIIT-3 provided additional benefits including reduced total body and trunk fat percentage, and improved cholesterol profiles, suggesting dose-response relationship for some outcomes.",
recughuAlrMC7JFIv,"Insulin Sensitivity, HOMA-IR, Fasting Insulin, VO2max, Glucose Metabolism",High,,2025-07-23T19:06:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,20% improvement in peripheral insulin sensitivity with both HIIT and MICT; demonstrates time-efficient metabolic benefits of HIIT,LI117,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI",rec0v0JrVS6xu5Dcj,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC7347288/,Moderate-Intensity Exercise and High-Intensity Interval Training Affect Insulin Sensitivity Similarly in Obese Adults,PMID: 32492705,"rec6T5WTFPHuxI0HV, rec6akLmENMwA5UR0, recdyxjcVFX1IiJmB, recgd6FoSRpsXFwGa, rec365bl5v5RJHmG9, recu6msvuyAWfCw4s, recMPyaQMbpvDB4Fg, recmj7oZJyT7b1Zct, rec8Pb6zZXqqJdl8w","recQgWg7fhQjwfIPx, recqKvugcEkV4FDmK, reccgzcQs3ReCRZiN, recakt2a8V8iqmERc, recaBIRD7TdktJy1h, rechZVptoLoPBWnwS, reckEuLFlXQgQjaQr, rec7xthCyBwFCl0Qq, recyxKyMXE1K8gaeJ",True,,PubMed,reclYXy0udvjr66Xa,"RCT of 31 obese adults comparing 12 weeks of HIIT vs MICT found both interventions improved peripheral insulin sensitivity by ~20% compared to pretraining, with no difference between groups. Despite large differences in training intensity and time commitment, both HIIT and MICT induced similar metabolic adaptations in skeletal muscle and insulin-sensitizing effects, demonstrating HIIT's time efficiency.",
recpk94bx9h2yF8kg,"Cardiovascular Disease Risk, All-Cause Mortality, Sedentary Time, Physical Activity Duration, C-Reactive Protein",High,,2025-07-23T19:12:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,30% increased CVD risk with high sedentary behavior; 5% increased risk per hour sedentary; 16% risk reduction when replacing sedentary time with light activity,LI118,recPiW3K4dhWi31Xh,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/pii/S0091743523003985?via%3Dihub,Association of sedentary time with risk of cardiovascular diseases and cardiovascular mortality: A systematic review and meta-analysis of prospective cohort studies,PMID: 38081421,"recjNCLgwgIRL0pQO, recsPMg2btkV2VLui, reclKFX6DhQ24ftN0, recMk6fKGjMET080O, recL0tr8zHEGjTEAV, reczXBfMO20DdNbq9, recMPyaQMbpvDB4Fg, recmj7oZJyT7b1Zct, rec8Pb6zZXqqJdl8w, recZwg1aLhDGK0Ugs, recIjaRnoGtCO8uXx, rec3OiCYCwdkEUVOC","recQgWg7fhQjwfIPx, recqKvugcEkV4FDmK, reccgzcQs3ReCRZiN, rec3XE7ren4uDEyqJ, recMKyXERMUqHM87O, rec7fGIf5CE8xyzYT, recne0RxZm9FEE305, recwgamjEzLJVzpEz, recpb33n6nhQXT7Xh, recQLul19pdsMEMa5, recPrRxp2N5ucxiKc, recDoZl3h8rr6rPAq",True,,Science Direct,recRIfCU2PF5bhkmW,"Meta-analysis of 19 prospective cohort studies with 1,473,354 individuals found 30% increased CVD risk for high vs low sedentary behavior (RR=1.29, 95% CI: 1.22-1.37). Every hour spent sedentary corresponds to 5% increased fatal and non-fatal CVD risk (RR=1.05, 95% CI: 1.02-1.07). Substituting one hour sedentary time with light physical activity reduced CVD risk by 16% (RR=0.84, 95% CI: 0.73-0.97).",
recNsLEd8OK0CV41T,"Daily Step Count, All-Cause Mortality, Cardiovascular Mortality, Daily Activity Duration",High,,2025-07-23T19:12:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"16-77% reduced CV mortality across step quartiles; benefits begin at 2,337 steps/day for CV mortality and 3,867 steps/day for all-cause mortality",LI119,recPiW3K4dhWi31Xh,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://academic.oup.com/eurjpc/article/30/18/1975/7226309?login=false,The association between daily step count and all-cause and cardiovascular mortality: a meta-analysis,PMID: 37555441,"recjNCLgwgIRL0pQO, recsPMg2btkV2VLui, reclKFX6DhQ24ftN0, recZwg1aLhDGK0Ugs, recIjaRnoGtCO8uXx, rec3OiCYCwdkEUVOC, recMPyaQMbpvDB4Fg, recmj7oZJyT7b1Zct, rec8Pb6zZXqqJdl8w","recQgWg7fhQjwfIPx, recqKvugcEkV4FDmK, reccgzcQs3ReCRZiN, rec3XE7ren4uDEyqJ, recMKyXERMUqHM87O, rec7fGIf5CE8xyzYT, recne0RxZm9FEE305, recwgamjEzLJVzpEz, recpb33n6nhQXT7Xh",True,,European Journal of Preventative Cardiology,recRIfCU2PF5bhkmW,"Meta-analysis found significant inverse association between daily step count and all-cause mortality and cardiovascular mortality. Optimal benefits began at 3,867 steps/day for all-cause mortality and 2,337 steps/day for CV mortality. Higher quartiles of steps/day (3,982, 6,661, and 10,413) were associated with 16%, 49%, and 77% reduced CV mortality risk respectively. Non-linear dose-response relationship with progressively lower mortality risk with increased step count.",
recWsw1cXDUXxR4YM,"Body Mass Index, HDL Cholesterol, Fasting Glucose, Insulin Resistance, Waist Circumference",High,,2025-07-23T19:13:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Consistent beneficial associations with obesity, lipid profiles, glucose metabolism markers across multiple large studies",LI120,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recC0mB1LyNGjDyld","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://link.springer.com/article/10.1007/s40279-017-0724-0,Health Benefits of Light-Intensity Physical Activity: A Systematic Review of Accelerometer Data of the National Health and Nutrition Examination Survey (NHANES),PMID: 28393328,"recjNCLgwgIRL0pQO, recsPMg2btkV2VLui, reclKFX6DhQ24ftN0, recWPZo0CuM633ER7, recHIhiQzo9qxQ0aE, rec0g3pUi8ZOiLy9e, recZwg1aLhDGK0Ugs, recIjaRnoGtCO8uXx, rec3OiCYCwdkEUVOC","rec3XE7ren4uDEyqJ, recMKyXERMUqHM87O, rec7fGIf5CE8xyzYT, recne0RxZm9FEE305, recwgamjEzLJVzpEz, recpb33n6nhQXT7Xh, rec0gnuh5AdUWHi1o, recL9Fo72uAequEkV, rec4HrvbLeqCbpcjv",True,,Springer Nature,rec4qqncSQrMbfAph,"Systematic review of 37 cross-sectional and 3 longitudinal studies using NHANES accelerometer data found light-intensity physical activity beneficially associated with obesity markers, lipid metabolism, glucose metabolism, and mortality. Light activity showed independent health benefits beyond moderate-to-vigorous activity, supporting the importance of any movement above sedentary behavior.",
recC3okDrcVSiD8Ip,"Framingham Risk Score, All-Cause Mortality, Cardiovascular Disease Risk, Light Physical Activity Duration, Sedentary Time",Moderate,,2025-07-23T19:13:32.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,6.5% mortality reduction per 10 minutes light activity; 5.6% mortality increase per 10 minutes sedentary time,LI121,recPiW3K4dhWi31Xh,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC9446693/,Cardiovascular disease risk and all-cause mortality associated with accelerometer-measured physical activity and sedentary time ‒ a prospective population-based study in older adults,PMID: 36064345,"recjNCLgwgIRL0pQO, recsPMg2btkV2VLui, reclKFX6DhQ24ftN0, recMk6fKGjMET080O, recL0tr8zHEGjTEAV, reczXBfMO20DdNbq9, recMPyaQMbpvDB4Fg, recmj7oZJyT7b1Zct, rec8Pb6zZXqqJdl8w, recZwg1aLhDGK0Ugs, recIjaRnoGtCO8uXx, rec3OiCYCwdkEUVOC","recQgWg7fhQjwfIPx, recqKvugcEkV4FDmK, reccgzcQs3ReCRZiN, rec3XE7ren4uDEyqJ, recMKyXERMUqHM87O, rec7fGIf5CE8xyzYT, recne0RxZm9FEE305, recwgamjEzLJVzpEz, recpb33n6nhQXT7Xh, recQLul19pdsMEMa5, recPrRxp2N5ucxiKc, recDoZl3h8rr6rPAq",True,,PubMed,recODsYatCgd7j2Vr,"Prospective study of 660 older adults (mean age 68.9) found each 10-minute increase in MVPA and light physical activity was negatively associated with Framingham Risk Score, while 10-minute increase in sedentary time was positively associated with cardiovascular risk. Each 10-minute increase in light activity associated with 6.5% lower all-cause mortality risk (HR=0.935), while 10-minute increase in sedentary time associated with 5.6% increased mortality risk (HR=1.056).",
recI5veyTjeePIjpt,"Insulin Resistance, HOMA-IR, Fasting Glucose, Triglycerides, HDL Cholesterol, Visceral Fat",High,,2025-07-23T19:13:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Significant improvements in insulin resistance, lipid homeostasis, and visceral fat reduction with light activity intervention",LI122,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recC0mB1LyNGjDyld","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC4125749/,"Light physical activity determined by a motion sensor decreases insulin resistance, improves lipid homeostasis and reduces visceral fat in high-risk subjects: PreDiabEx study RCT",PMID: 24285336,"recjNCLgwgIRL0pQO, recsPMg2btkV2VLui, reclKFX6DhQ24ftN0, recWPZo0CuM633ER7, recHIhiQzo9qxQ0aE, rec0g3pUi8ZOiLy9e, recZwg1aLhDGK0Ugs, recIjaRnoGtCO8uXx, rec3OiCYCwdkEUVOC","rec3XE7ren4uDEyqJ, recMKyXERMUqHM87O, rec7fGIf5CE8xyzYT, recne0RxZm9FEE305, recwgamjEzLJVzpEz, recpb33n6nhQXT7Xh, rec0gnuh5AdUWHi1o, recL9Fo72uAequEkV, rec4HrvbLeqCbpcjv",True,,PubMed,reclYXy0udvjr66Xa,"Randomized controlled trial of 113 subjects with abnormal glucose levels found that light physical activity interventions significantly decreased insulin resistance, improved lipid profiles, and reduced visceral adipose tissue. Study demonstrated that light-intensity movement below traditional moderate exercise thresholds still produces meaningful metabolic benefits in high-risk populations.",
recNFfE7J6CWtND2E,"Range of Motion, Joint Flexibility, Muscle Length, Static Stretching, PNF Stretching, Hamstring Flexibility",High,,2025-07-24T01:12:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Moderate effect size (ES = -1.002) for ROM improvements; females showed significantly higher gains than males,LI123,"recLJcUUTL1szyE8Z, recwtXkPSEQgyddmt","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recxJqmq5ipZMLJsj",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC10980866/,Chronic effects of stretching on range of motion with consideration of potential moderating variables: A systematic review with meta-analysis,PMID: 37301370,"rec2C4Hndkvoy1Dxn, recbqfJA6wK4HdMiE, rec0os47BTvYNpKEy, recydnhcoytUM656x, receNMlaVPPdpM8lF, rec8kQTL0hFtYshjO","rec63sNEGqWcrFhHE, recfRDPRzCbSARqsV, rec4PQao4ZWMG3oOP, recCELntREUIFKJgO, reciearroVg1iqMvW, reccLeZ2tn6hR6Vt5",True,,PubMed,recRIfCU2PF5bhkmW,Meta-analysis of stretching training studies found significant overall effect indicating that stretch training can increase range of motion with moderate effect size (ES = -1.002; 95% CI: -1.165 to -0.840; p < 0.001). Proprioceptive neuromuscular facilitation and static stretching produced greater ROM than ballistic/dynamic stretching. Females showed higher gains in ROM compared to males. Training for ≥2 weeks frequently can chronically increase joint range of motion.,
recsoirZvg4rd5TzE,"Range of Motion, Joint Flexibility, Hip Flexion ROM, Knee Extension ROM, Muscle Strength, Movement Quality",High,,2025-07-24T01:12:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,No significant difference between strength training and stretching for ROM improvements; both methods equally effective,LI124,"recLJcUUTL1szyE8Z, recwtXkPSEQgyddmt, receYj9nbAEGPBxFl","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recyKRTIlX4Jux2W0",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC8067745/,Strength Training versus Stretching for Improving Range of Motion: A Systematic Review and Meta-Analysis,PMID: 33917036,"rec2C4Hndkvoy1Dxn, recbqfJA6wK4HdMiE, rec0os47BTvYNpKEy, recydnhcoytUM656x, receNMlaVPPdpM8lF, rec8kQTL0hFtYshjO, recHS5DnujbLJGA0X, recUcK9hjmH56wFZf, rec8lDzP6nNsCQFUK","recLjtJEXpCzCkeae, recYD8fyMs8TZaj9w, reccM1F6ztegvuj41, rec63sNEGqWcrFhHE, recfRDPRzCbSARqsV, rec4PQao4ZWMG3oOP, recCELntREUIFKJgO, reciearroVg1iqMvW, reccLeZ2tn6hR6Vt5",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 11 RCTs (n = 452 participants) found no significant differences between strength training and stretching on range of motion improvements (ES = -0.22; 95% CI = -0.55 to 0.12; p = 0.206). Both interventions consistently promoted ROM gains with similar effectiveness. Sub-group analyses based on risk of bias, active vs. passive ROM, and movement-per-joint showed no between-protocol differences, suggesting multiple approaches can improve flexibility.",
recuO8HIkLptcwOvr,"Range of Motion, Joint Flexibility, Hamstring Flexibility, Quadriceps Flexibility, Triceps Surae Flexibility, Foam Rolling Training Duration",High,,2025-07-24T01:15:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Moderate effect size (ES = 0.823) for ROM increases; interventions >4 weeks significantly more effective than shorter durations,LI125,"recLJcUUTL1szyE8Z, recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC9474417/,Foam Rolling Training Effects on Range of Motion: A Systematic Review and Meta-Analysis,PMID: 35616852,"rec2C4Hndkvoy1Dxn, recbqfJA6wK4HdMiE, rec0os47BTvYNpKEy, recydnhcoytUM656x, receNMlaVPPdpM8lF, rec8kQTL0hFtYshjO","rec63sNEGqWcrFhHE, recfRDPRzCbSARqsV, rec4PQao4ZWMG3oOP, recCELntREUIFKJgO, reciearroVg1iqMvW, reccLeZ2tn6hR6Vt5",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 11 studies (290 participants, mean age 23.9 years) found foam rolling training produces moderate effects on range of motion increases (ES = 0.823; 95% CI 0.325-1.322; p = 0.001). Interventions >4 weeks showed significantly greater ROM improvements than ≤4 weeks (p = 0.049). Results indicate that regular foam rolling training systematically enhances joint flexibility and mobility.",
recKDvqA0ynihOEwS,"Joint Range of Motion, Functional Ability, Flexibility, Physical Function, Activities of Daily Living, Mobility",High,,2025-07-24T01:16:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",mild,Limited evidence for functional improvements but beneficial for joint mobility maintenance; no adverse effects reported,LI126,"recLJcUUTL1szyE8Z, recwtXkPSEQgyddmt","recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC3503322/,Flexibility Training and Functional Ability in Older Adults: A Systematic Review,PMID: 23209904,"rec2C4Hndkvoy1Dxn, recbqfJA6wK4HdMiE, rec0os47BTvYNpKEy, recydnhcoytUM656x, receNMlaVPPdpM8lF, rec8kQTL0hFtYshjO","rec63sNEGqWcrFhHE, recfRDPRzCbSARqsV, rec4PQao4ZWMG3oOP, recCELntREUIFKJgO, reciearroVg1iqMvW, reccLeZ2tn6hR6Vt5",True,,PubMed,rec4qqncSQrMbfAph,"Systematic review of 22 studies examining flexibility-specific training interventions in healthy older adults over 65 years found that stretching exercises can be included as an adjunct to other exercise modes but add little to functional benefits beyond balance, aerobic, and strengthening exercises. While flexibility training shows limited evidence for functional improvements, it poses no additional health risks and may support joint mobility maintenance.",
reccKgRDlI1Yvws8H,"Postprandial Glucose, Glucose Excursions, Post-Meal Activity, Walking Duration, Exercise Timing",High,,2025-07-24T01:19:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Moderate effect size (SMD = 0.47-0.55) for postprandial glucose reduction with post-meal vs pre-meal exercise and control,LI127,"recf4HtvFUqMhyhdh, recierVNozpgZdLZH, recAdUWMgWMZS3qKI","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC10036272/,"After Dinner Rest a While, After Supper Walk a Mile? A Systematic Review with Meta-analysis on the Acute Postprandial Glycemic Response to Exercise Before and After Meal Ingestion in Healthy Subjects and Patients with Impaired Glucose Tolerance",PMID: 36715875,"recWPZo0CuM633ER7, recHIhiQzo9qxQ0aE, rec0g3pUi8ZOiLy9e, recr1bYkprxDHpqqF, recTDnbMFdEillGGN, recW9EWJrKnyhWcOg","rec0gnuh5AdUWHi1o, recL9Fo72uAequEkV, rec4HrvbLeqCbpcjv, recvsz4BSxYrA34AW, recX4Lh38j56eZkQ4, rec0A220UQOmaAQYx",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 15 studies found that post-meal exercise led to significantly greater reduction in postprandial glucose excursions compared to pre-meal exercise (SMD = 0.47; 95% CI 0.23-0.70) and inactive control (SMD = 0.55; 95% CI 0.34-0.75). Exercise performed as soon as possible after meals (0-29 min) was most effective, with diminishing benefits as delay increased.",
