record_id,From field: source_calculated_metric,age_max,age_min,aggregation_period,baseline_consistency,binary_threshold,calc_metric_count,calculation_formula,calculation_type,categorical_filter_threshold,completion_based,composite_weighted_component_1,composite_weighted_component_2,composite_weighted_component_3,composite_weighted_component_4,constrained_weekly_allowance,created,created_by,custom_use_case,data_source_type,data_source_type_detail,description,first_term,gender,healthkit_data_type,healthkit_equivalent,identifier,intake_metrics_map,last_modified_by,last_modified_time,metric_count,minimum_frequency,name,pillar,proportional,proportional_frequency_hybrid,raw_identifier,required_interval_months,risk_level,screening_type,sleep_composite,sleep_composite_component_1,sleep_composite_component_2,source(s)_calculated_metric,source_metric(s),survey_question_map,target_value,time_filter_type,total_count,ui_display (from unit_identifier),unit_identifier,weekend_variance,weekly_elimination,zone_based
recHDABFxYSwsWiIP,,,,daily,,,0,SUM(fruit_serving) WHERE DATE(datetime_combined) = target_date,sum,,,recmn2tdbViA3inje,,,,,2025-09-12T15:18:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total fruit servings consumed per day,,,wellpath,,daily_fruit_serving_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:53:14.000Z,1,,Daily Fruit Servings,recgGEypX3ghJay5R,recUCzLe68dm7KpQk,,fruit_serving,,,,,,,,recMi1W2H0fBc2kdF,recnBW6AfULBOdTRn,,none,1,Servings,recZBMdCzE5sRxqOQ,,,
recLiyx9n4sjxZFI1,recY4H2UF05Uu1xer,,,daily,,,0,SUM(fruit_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,recEt9gRQeDUN7lVd,,,,,2025-09-14T14:46:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total fruit servings consumed per day at breakfast,,,wellpath,,daily_fruit_serving_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fruit Servings: Breakfast,recgGEypX3ghJay5R,,,fruit_serving,,,,,,,,recMi1W2H0fBc2kdF,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
recQdU3aMAVBH4CsO,recOgMyuq9svPrOWv,,,daily,,,0,SUM(fruit_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,recEt9gRQeDUN7lVd,,,,2025-09-14T14:46:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total fruit servings consumed per day at lunch,,,wellpath,,daily_fruit_serving_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fruit Servings: Lunch,recgGEypX3ghJay5R,,,fruit_serving,,,,,,,,recMi1W2H0fBc2kdF,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recrE8ZPjgqmWUN0M,recqMKjjVRs1RrQeo,,,daily,,,0,SUM(fruit_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,recEt9gRQeDUN7lVd,,,2025-09-14T14:46:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total fruit servings consumed per day at dinner,,,wellpath,,daily_fruit_serving_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fruit Servings: Dinner,recgGEypX3ghJay5R,,,fruit_serving,,,,,,,,recMi1W2H0fBc2kdF,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
rec4SIuNTsoKcIYwj,reczD2kuUQSd7Ke6F,,,daily,,,0,COUNT(DISTINCT(fruit_source_type.source_option_id)) WHERE DATE(datetime_combined) = target_date AND source_option_id IN (SELECT id FROM source_options WHERE category = 'fruit_sources'),count_distinct,,,,recmn2tdbViA3inje,,recEt9gRQeDUN7lVd,,2025-09-12T15:30:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of different fruit sources consumed per day,,,wellpath,,daily_fruit_source_count_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Fruit Source Count,recgGEypX3ghJay5R,,,fruit_source_count,,,,,,,,rec89pI1KfH6tF8Yo,,5,none,1,Sources,recLchvv5oHiyA236,,,
reczD2kuUQSd7Ke6F,,,,weekly,,,1,COUNT(DISTINCT(daily_fruit_source_count.source_option_id) WHERE date >= week_start AND date <= week_end,count_distinct,,,,,,,,2025-09-12T15:15:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Summary count of different fruit sources consumed over a week,,,wellpath,,weekly_fruit_source_summary_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Weekly Fruit Source Summary,recgGEypX3ghJay5R,,,fruit_source_summary,,,,,,,rec4SIuNTsoKcIYwj,,,,none,1,Sources,recLchvv5oHiyA236,,,
receP0uJG8ReWogvl,,,,daily,,,0,SUM(vegetable_serving) WHERE DATE(datetime_combined) = target_date,sum,,,rec06BiEK4RqHdPHW,,,,,2025-09-14T14:47:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total vegetable servings consumed per day,,,wellpath,,daily_vegetable_servings_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:53:22.000Z,1,,Daily Vegetable Servings,recgGEypX3ghJay5R,rec9JSD8ejL2K3q3F,,vegetable_servings,,,,,,,,rec0rSFQ8gP9rPSup,rec0qPVrC24aXdNBE,7,none,1,Servings,recZBMdCzE5sRxqOQ,,,
rec71BD8UohNw7mTL,recY4H2UF05Uu1xer,,,daily,,,0,SUM(vegetable_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,recs4sb1aR6o8MzKU,,,,,2025-09-14T14:47:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total vegetable servings consumed per day at breakfast,,,wellpath,,daily_vegetable_serving_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Vegetable Servings: Breakfast,recgGEypX3ghJay5R,,,vegetable_serving,,,,,,,,rec0rSFQ8gP9rPSup,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
recwpzjlVmB8XGaiq,recOgMyuq9svPrOWv,,,daily,,,0,SUM(vegetable_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,recs4sb1aR6o8MzKU,,,,2025-09-14T14:47:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total vegetable servings consumed per day at lunch,,,wellpath,,daily_vegetable_serving_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Vegetable Servings: Lunch,recgGEypX3ghJay5R,,,vegetable_serving,,,,,,,,rec0rSFQ8gP9rPSup,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recBwvFfJzV6wHkew,recqMKjjVRs1RrQeo,,,daily,,,0,SUM(vegetable_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,recs4sb1aR6o8MzKU,,,2025-09-12T18:08:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total vegetable servings consumed per day at dinner,,,wellpath,,daily_vegetable_serving_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:53:19.000Z,1,,Daily Vegetable Servings: Dinner,recgGEypX3ghJay5R,,,vegetable_serving,,,,,,,,rec0rSFQ8gP9rPSup,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
recZuFwAE8HANtMy8,,,,daily,,,0,COUNT(DISTINCT(vegetable_source_type.source_option_id)) WHERE DATE(datetime_combined) = target_date AND source_option_id IN (SELECT id FROM source_options WHERE category = 'vegetable_sources'),count_distinct,,,,rec06BiEK4RqHdPHW,,recs4sb1aR6o8MzKU,,2025-09-12T18:08:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of different vegetable sources consumed per day,,,wellpath,,daily_vegetable_source_count_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Vegetable Source Count,recgGEypX3ghJay5R,,,vegetable_source_count,,,,,,,,reckKP7lbdTDlCEeQ,,,none,1,Sources,recLchvv5oHiyA236,,,
recknNj3bejPa9gNc,,,,weekly,,,0,COUNT(DISTINCT(daily_vegetable_source_count.source_option_id)) WHERE date >= week_start AND date <= week_end AND source_option_id IN (SELECT id FROM source_options WHERE category = 'vegetable_sources'),count_distinct,,,,,,,,2025-09-12T18:08:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,,Summary count of different vegetable sources consumed over a week,,,wellpath,,weekly_vegetable_source_summary_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Weekly Vegetable Source Summary,recgGEypX3ghJay5R,,,vegetable_source_summary,,,,,,,,,,,none,0,Sources,recLchvv5oHiyA236,,,
recYePlQNAddUXuqD,"rec9KRoI8TVBXgf5V, recMPV3wtzdP3mLvy",,,daily,,,0,SUM(protein_grams) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T19:00:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total protein in grams consumed per day,,,quantity,HKQuantityTypeIdentifierDietaryProtein,daily_protein_grams_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:59:03.000Z,1,,Daily Protein Grams,recgGEypX3ghJay5R,,,protein_grams,,,,,,,,rec9VOCYi7lD6QRU8,recb9sXEhzdtAr8O0,100,none,1,Grams,recBuF3n8IQ2v0Io8,,,
rec9KRoI8TVBXgf5V,,,,daily,,,1,daily_protein_grams / weight WHERE DATE(datetime_combined) = target_date,divide,,,,,,,,2025-09-12T15:15:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,both,Daily protein intake normalized by body weight in kg,calculated_metric,,wellpath,,daily_protein_per_kg_divide,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Protein per Kilogram Body Weight,recgGEypX3ghJay5R,recJ1itRNVC7ZzTHJ,,protein_per_kg,,,,,,,recYePlQNAddUXuqD,recunORvw3BNmaN4P,recPkLqmb216mf1qR,,none,2,g/kg,recBTPaVHpnpAdgBV,,,
recEuLfcionAEHuxo,recY4H2UF05Uu1xer,,,daily,,,0,SUM(protein_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,,,,,,2025-09-14T15:14:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total protein servings consumed per day at breakfast, aggregated from all protein sources",,,wellpath,,daily_protein_servings_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Protein Servings: Breakfast,recgGEypX3ghJay5R,,,protein_servings,,,,,,,,recI4eTx41D0cwi8S,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
recymReSeyd1ZawKw,recOgMyuq9svPrOWv,,,daily,,,0,SUM(protein_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,,,,,2025-09-12T18:07:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total protein servings consumed per day at lunch, aggregated from all protein sources",,,wellpath,,daily_protein_servings_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Protein Servings: Lunch,recgGEypX3ghJay5R,,,protein_servings,,,,,,,,recI4eTx41D0cwi8S,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recHkmXhLhadFGYHD,recqMKjjVRs1RrQeo,,,daily,,,0,SUM(protein_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,,,,2025-09-14T15:14:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total protein servings consumed per day at dinner, aggregated from all protein sources",,,wellpath,,daily_protein_servings_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Protein Servings: Dinner,recgGEypX3ghJay5R,,,protein_servings,,,,,,,,recI4eTx41D0cwi8S,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
recz1mxoq56v7ye7j,,,,daily,,,0,SUM(protein_serving) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-14T15:14:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total protein servings consumed per day,,,wellpath,,daily_protein_servings_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Protein Servings,recgGEypX3ghJay5R,"recS5wr4kR0qg19NC, recxbkwDRKiuHfo9g",,protein_servings,,,,,,,,recI4eTx41D0cwi8S,,3,none,1,Servings,recZBMdCzE5sRxqOQ,,,
rec3IuWLP2JxVDMvc,,,,daily,,,0,SUM(fiber_grams) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:18:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total fiber consumed in grams per day,,,quantity,HKQuantityTypeIdentifierDietaryFiber,daily_fiber_grams_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Fiber Grams,recgGEypX3ghJay5R,"recVj9wa8QIA3KJYS, recXlD0eVvP6yY5tn, recfy5CnBacmgvO5L, reckfiBYyh17qezTD",,fiber_grams,,,,,,,,recdH5PDRI9HZlWNF,,,none,1,Grams,recBuF3n8IQ2v0Io8,,,
rec7bo1iZqtG3vVgn,,,,daily,,recv1qU9xyEXBapcq,0,SUM(fiber_serving) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-14T14:48:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total fiber servings consumed per day, aggregated from all fiber sources",,,wellpath,,daily_fiber_serving_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Fiber Servings,recgGEypX3ghJay5R,recupGiYbvfw5ZAah,,fiber_serving,,,,,,,,rec0hOpS2ovZkzDPW,,5,none,1,Servings,recZBMdCzE5sRxqOQ,,,
recbGfLbzhxUQL6j2,,,,daily,,,0,SUM(fiber_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,,,,,,2025-09-14T14:48:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total fiber servings consumed per day at breakfast, aggregated from all fiber sources",,,wellpath,,daily_fiber_serving_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fiber Servings: Breakfast,recgGEypX3ghJay5R,,,fiber_serving,,,,,,,,rec0hOpS2ovZkzDPW,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
rechoasBvKlPTc7K1,,,,daily,,,0,SUM(fiber_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,,,,,2025-09-14T14:48:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total fiber servings consumed per day at lunch, aggregated from all fiber sources",,,wellpath,,daily_fiber_serving_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fiber Servings: Lunch,recgGEypX3ghJay5R,,,fiber_serving,,,,,,,,rec0hOpS2ovZkzDPW,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recuSSKRhyhRN978l,,,,daily,,,0,SUM(fiber_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,,,,2025-09-12T18:08:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total fiber servings consumed per day at dinner, aggregated from all fiber sources",,,wellpath,,daily_fiber_serving_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Fiber Servings: Dinner,recgGEypX3ghJay5R,,,fiber_serving,,,,,,,,rec0hOpS2ovZkzDPW,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
recLj5GYHqYiTC4jo,rec2NMcnuZ4ieBXnr,,,daily,,,0,COUNT(DISTINCT(fiber_source_type.source_option_id)) WHERE DATE(datetime_combined) = target_date AND source_option_id IN (SELECT id FROM source_options WHERE category = 'fiber_sources'),count_distinct,,,,,,,,2025-09-14T15:13:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of different fiber sources consumed per day,,,wellpath,,daily_fiber_source_count_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Fiber Source Count,recgGEypX3ghJay5R,,,fiber_source_count,,,,,,,,recD2sdY7rzBPFKaf,,,none,1,Sources,recLchvv5oHiyA236,,,
rec2NMcnuZ4ieBXnr,,,,weekly,,,1,COUNT(DISTINCT(daily_fiber_source_count.source_option_id)) WHERE date >= week_start AND date <= week_end,count_distinct,,,,,,,,2025-09-14T15:13:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Summary count of different fiber sources consumed over a week,,,wellpath,,weekly_fiber_source_summary_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Weekly Fiber Source Summary,recgGEypX3ghJay5R,,,fiber_source_summary,,,,,,,recLj5GYHqYiTC4jo,,,,none,1,Sources,recLchvv5oHiyA236,,,
recbhvuUmr944Cq4w,,,,daily,,,0,SUM(whole_grain_serving) WHERE DATE(datetime_combined) = target_date,sum,,,recjTeDN2HEne4ipu,,,,,2025-09-14T15:13:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total whole grain servings consumed per day,,,wellpath,,daily_whole_grain_servings_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:53:35.000Z,1,,Daily Whole Grain Servings,recgGEypX3ghJay5R,"rectoj9aQg387JdRN, receR7AWCsF2VI8kR",,whole_grain_servings,,,,,,,,recwPxK8MnKe5NICN,rec7TtBEMJX8jXWpl,,none,1,Servings,recZBMdCzE5sRxqOQ,,,
recgYUj84IikG1ron,recY4H2UF05Uu1xer,,,daily,,,0,SUM(whole_grain_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total whole grain servings consumed per day at breakfast, aggregated from all whole grain sources",,,wellpath,,daily_whole_grain_serving_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Whole Grain Servings: Breakfast,recgGEypX3ghJay5R,,,whole_grain_serving,,,,,,,,recwPxK8MnKe5NICN,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
rec0PvlSlxiYV1h2j,recOgMyuq9svPrOWv,,,daily,,,0,SUM(whole_grain_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total whole grain servings consumed per day at lunch, aggregated from all whole grain sources",,,wellpath,,daily_whole_grain_serving_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Whole Grain Servings: Lunch,recgGEypX3ghJay5R,,,whole_grain_serving,,,,,,,,recwPxK8MnKe5NICN,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recUbZz7Nzn1EnQSM,recqMKjjVRs1RrQeo,,,daily,,,0,SUM(whole_grain_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total whole grain servings consumed per day at dinner, aggregated from all whole grain sources",,,wellpath,,daily_whole_grain_serving_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Whole Grain Servings: Dinner,recgGEypX3ghJay5R,,,whole_grain_serving,,,,,,,,recwPxK8MnKe5NICN,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
recGiUiUaID7mAdo0,rec1dTagH1GWgW9in,,,daily,,,0,COUNT(DISTINCT(whole_grain_source_type.source_option_id)) WHERE DATE(datetime_combined) = target_date AND source_option_id IN (SELECT id FROM source_options WHERE category = 'whole_grain_sources'),count_distinct,,,,recjTeDN2HEne4ipu,,,,2025-09-14T15:15:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of different whole grain sources consumed per day,,,wellpath,,daily_whole_grain_source_count_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Whole Grain Source Count,recgGEypX3ghJay5R,,,whole_grain_source_count,,,,,,,,recFc0mIL0x0jFNbf,,,none,1,Sources,recLchvv5oHiyA236,,,
rec1dTagH1GWgW9in,,,,weekly,,,1,COUNT(DISTINCT(daily_whole_grain_source_count.source_option_id)) WHERE date >= week_start AND date <= week_end,count_distinct,,,,,,,,2025-09-14T15:15:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Summary count of different whole grain sources consumed over a week,,,wellpath,,weekly_whole_grain_source_summary_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Weekly Whole Grain Source Summary,recgGEypX3ghJay5R,,,whole_grain_source_summary,,,,,,,recGiUiUaID7mAdo0,,,,none,1,Sources,recLchvv5oHiyA236,,,
reclpXrHPKzZjgU7G,,,,daily,,,0,SUM(legume_serving) WHERE DATE(datetime_combined) = target_date,sum,,,"recrJi4XhS5cEywjX, recqKsbiDN4yjoM4k",,,,,2025-09-14T15:15:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total legume servings consumed per day,,,wellpath,,daily_legume_servings_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:53:40.000Z,1,,Daily Legume Servings,recgGEypX3ghJay5R,recECe95jC9Qh46SF,,legume_servings,,,,,,,,recOGyfPPsAJH0a1z,recQn4yhFGXABX037,,none,1,Servings,recZBMdCzE5sRxqOQ,,,
